signal,threshold,strategy,lead_months,lookback,is_sharpe,oos_sharpe,oos_sortino,oos_calmar,oos_ann_return,oos_ann_vol,max_drawdown,win_rate,n_trades,annual_turnover,oos_n,valid
level_zscore_60m,T3_zscore_1.5,P3_long_short_pro,6,LB60,-0.7009,-0.9303,-1.6973,-0.2121,-0.1594,0.1713,-0.7514,0.3529,4,0.56,85,False
level_zscore_60m,T3_zscore_1.5,P3_long_short_counter,6,LB60,0.7009,0.9303,1.517,0.8195,0.1594,0.1713,-0.1945,0.6471,4,0.56,85,True
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_pro,6,LB60,0.1616,0.1642,0.0637,0.0855,0.012,0.0729,-0.1399,0.0588,12,1.69,85,False
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_counter,6,LB60,0.533,0.8892,1.4199,0.5821,0.1393,0.1566,-0.2393,0.6,12,1.69,85,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_pro,6,LB60,0.7886,0.771,0.9893,0.3871,0.0776,0.1007,-0.2005,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_counter,6,LB60,0.4647,0.776,0.868,0.4143,0.0736,0.0949,-0.1777,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_pro,6,LB60,-0.4647,-0.7335,-1.3254,-0.1866,-0.1273,0.1736,-0.6821,0.3529,12,1.69,85,False
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_counter,6,LB60,0.4647,0.7335,1.2632,0.5321,0.1273,0.1736,-0.2393,0.6471,12,1.69,85,True
level_zscore_60m,T2_roll_p25,P1_long_cash_pro,6,LB120,0.7021,0.4941,0.5564,0.2926,0.0585,0.1183,-0.1998,0.2706,17,2.4,85,True
level_zscore_60m,T2_roll_p25,P1_long_cash_counter,6,LB120,0.2098,0.7228,0.8019,0.477,0.0928,0.1284,-0.1945,0.3882,17,2.4,85,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_pro,6,LB120,0.7426,0.7513,0.949,0.3899,0.0782,0.1041,-0.2005,0.6588,84,11.86,85,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_counter,6,LB120,0.4218,0.7857,0.8675,0.4111,0.0731,0.093,-0.1777,0.6588,84,11.86,85,True
level_zscore_60m,T2_roll_p25,P3_long_short_pro,6,LB120,0.2003,-0.1936,-0.348,-0.0829,-0.0343,0.1772,-0.414,0.4588,17,2.4,85,False
level_zscore_60m,T2_roll_p25,P3_long_short_counter,6,LB120,-0.2003,0.1936,0.3529,0.1235,0.0343,0.1772,-0.2777,0.5412,17,2.4,85,False
level_zscore_60m,T2_roll_p75,P1_long_cash_pro,6,LB120,0.0522,-0.2455,-0.1717,-0.1167,-0.0179,0.0731,-0.1538,0.0941,8,1.13,85,False
level_zscore_60m,T2_roll_p75,P1_long_cash_counter,6,LB120,0.5674,1.0986,1.4919,0.8699,0.1692,0.154,-0.1945,0.5647,8,1.13,85,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_pro,6,LB120,0.7426,0.7513,0.949,0.3899,0.0782,0.1041,-0.2005,0.6588,84,11.86,85,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_counter,6,LB120,0.4218,0.7857,0.8675,0.4111,0.0731,0.093,-0.1777,0.6588,84,11.86,85,True
level_zscore_60m,T2_roll_p75,P3_long_short_pro,6,LB120,-0.5265,-1.1076,-1.9754,-0.2393,-0.1871,0.1689,-0.782,0.3412,8,1.13,85,False
level_zscore_60m,T2_roll_p75,P3_long_short_counter,6,LB120,0.5265,1.1076,1.812,0.9621,0.1871,0.1689,-0.1945,0.6588,8,1.13,85,True
level_zscore_60m,T3_zscore_1.0,P1_long_cash_pro,6,LB120,-0.175,-0.2263,-0.1334,-0.0741,-0.0134,0.0594,-0.1812,0.0588,8,1.13,85,False
level_zscore_60m,T3_zscore_1.0,P1_long_cash_counter,6,LB120,0.6178,1.0278,1.4611,0.8467,0.1647,0.1602,-0.1945,0.6,8,1.13,85,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_pro,6,LB120,0.7426,0.7513,0.949,0.3899,0.0782,0.1041,-0.2005,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_counter,6,LB120,0.4218,0.7857,0.8675,0.4111,0.0731,0.093,-0.1777,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_1.0,P3_long_short_pro,6,LB120,-0.6429,-1.0491,-1.9329,-0.2284,-0.1781,0.1698,-0.7797,0.3412,8,1.13,85,False
level_zscore_60m,T3_zscore_1.0,P3_long_short_counter,6,LB120,0.6429,1.0491,1.6457,0.9158,0.1781,0.1698,-0.1945,0.6588,8,1.13,85,True
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_pro,6,LB120,0.2719,0.3789,0.3173,0.2076,0.0404,0.1065,-0.1945,0.1647,18,2.54,85,True
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_counter,6,LB120,0.4955,0.805,1.0795,0.4634,0.1109,0.1377,-0.2393,0.4941,18,2.54,85,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_pro,6,LB120,0.7426,0.7513,0.949,0.3899,0.0782,0.1041,-0.2005,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_counter,6,LB120,0.4218,0.7857,0.8675,0.4111,0.0731,0.093,-0.1777,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_pro,6,LB120,-0.3826,-0.3999,-0.8091,-0.1346,-0.0705,0.1763,-0.5239,0.3882,18,2.54,85,False
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_counter,6,LB120,0.3826,0.3999,0.6342,0.2946,0.0705,0.1763,-0.2393,0.6118,18,2.54,85,True
level_zscore_60m,T3_zscore_1.5,P1_long_cash_pro,6,LB120,0.0881,0.1097,0.0257,0.0528,0.005,0.0458,-0.0951,0.0471,6,0.85,85,False
level_zscore_60m,T3_zscore_1.5,P1_long_cash_counter,6,LB120,0.5509,0.8803,1.3643,0.7518,0.1462,0.1661,-0.1945,0.6118,6,0.85,85,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_pro,6,LB120,0.7426,0.7513,0.949,0.3899,0.0782,0.1041,-0.2005,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_counter,6,LB120,0.4218,0.7857,0.8675,0.4111,0.0731,0.093,-0.1777,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_1.5,P3_long_short_pro,6,LB120,-0.5342,-0.8178,-1.5123,-0.1969,-0.1412,0.1727,-0.7172,0.3647,6,0.85,85,False
level_zscore_60m,T3_zscore_1.5,P3_long_short_counter,6,LB120,0.5342,0.8178,1.3366,0.726,0.1412,0.1727,-0.1945,0.6353,6,0.85,85,True
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_pro,6,LB120,0.2964,0.2609,0.1426,0.1852,0.0232,0.0889,-0.1252,0.0706,12,1.69,85,False
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_counter,6,LB120,0.5136,0.8601,1.2785,0.5351,0.128,0.1489,-0.2393,0.5882,12,1.69,85,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_pro,6,LB120,0.7426,0.7513,0.949,0.3899,0.0782,0.1041,-0.2005,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_counter,6,LB120,0.4218,0.7857,0.8675,0.4111,0.0731,0.093,-0.1777,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_pro,6,LB120,-0.4542,-0.5997,-1.2051,-0.1673,-0.1048,0.1748,-0.6268,0.3529,12,1.69,85,False
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_counter,6,LB120,0.4542,0.5997,0.9257,0.4382,0.1048,0.1748,-0.2393,0.6471,12,1.69,85,True
level_zscore_60m,T1_fixed_p25,P1_long_cash_pro,12,LB_NA,0.8022,0.4653,0.5924,0.2913,0.0697,0.1498,-0.2393,0.4353,18,2.54,85,True
level_zscore_60m,T1_fixed_p25,P1_long_cash_counter,12,LB_NA,0.0872,0.9074,1.4842,1.0757,0.0815,0.0898,-0.0758,0.2235,18,2.54,85,True
level_zscore_60m,T1_fixed_p25,P3_long_short_pro,12,LB_NA,0.4168,-0.0666,-0.1047,-0.0274,-0.0118,0.1774,-0.4316,0.5412,18,2.54,85,False
level_zscore_60m,T1_fixed_p25,P3_long_short_counter,12,LB_NA,-0.4168,0.0666,0.1468,0.0408,0.0118,0.1774,-0.2898,0.4588,18,2.54,85,False
level_zscore_60m,T1_fixed_p50,P1_long_cash_pro,12,LB_NA,0.5907,0.1831,0.2686,0.096,0.0212,0.1158,-0.2209,0.2471,15,2.12,85,False
level_zscore_60m,T1_fixed_p50,P1_long_cash_counter,12,LB_NA,0.3102,1.0086,1.1983,0.6429,0.13,0.1289,-0.2022,0.4118,15,2.12,85,True
level_zscore_60m,T1_fixed_p50,P3_long_short_pro,12,LB_NA,0.0091,-0.6232,-1.1373,-0.1543,-0.1088,0.1746,-0.7052,0.4588,15,2.12,85,False
level_zscore_60m,T1_fixed_p50,P3_long_short_counter,12,LB_NA,-0.0091,0.6232,1.1291,0.2941,0.1088,0.1746,-0.3701,0.5412,15,2.12,85,True
level_zscore_60m,T1_fixed_p75,P1_long_cash_pro,12,LB_NA,0.5644,-0.0578,-0.0721,-0.0256,-0.0061,0.1054,-0.238,0.1412,11,1.55,85,False
level_zscore_60m,T1_fixed_p75,P1_long_cash_counter,12,LB_NA,0.3997,1.1634,1.5081,1.1864,0.1573,0.1352,-0.1326,0.5176,11,1.55,85,True
level_zscore_60m,T1_fixed_p75,P3_long_short_pro,12,LB_NA,-0.2041,-0.9557,-1.7489,-0.2168,-0.1634,0.171,-0.7537,0.3765,11,1.55,85,False
level_zscore_60m,T1_fixed_p75,P3_long_short_counter,12,LB_NA,0.2041,0.9557,1.5783,0.6833,0.1634,0.171,-0.2392,0.6235,11,1.55,85,True
level_zscore_60m,T2_roll_p25,P1_long_cash_pro,12,LB36,0.7929,0.4631,0.6064,0.2547,0.061,0.1316,-0.2393,0.4,12,1.69,85,True
level_zscore_60m,T2_roll_p25,P1_long_cash_counter,12,LB36,0.1489,0.7867,0.8096,0.721,0.0903,0.1148,-0.1252,0.2588,12,1.69,85,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_pro,12,LB36,0.977,0.4783,0.5904,0.2554,0.0521,0.109,-0.2042,0.6471,84,11.86,85,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_counter,12,LB36,0.3421,1.0265,1.5134,0.865,0.0991,0.0965,-0.1146,0.6353,84,11.86,85,True
level_zscore_60m,T2_roll_p25,P3_long_short_pro,12,LB36,0.3041,-0.1655,-0.2867,-0.0573,-0.0293,0.1773,-0.5118,0.5529,12,1.69,85,False
level_zscore_60m,T2_roll_p25,P3_long_short_counter,12,LB36,-0.3041,0.1655,0.3316,0.0945,0.0293,0.1773,-0.3105,0.4471,12,1.69,85,False
level_zscore_60m,T2_roll_p75,P1_long_cash_pro,12,LB36,0.4727,0.2164,0.2276,0.1067,0.0216,0.0999,-0.2025,0.1647,10,1.41,85,False
level_zscore_60m,T2_roll_p75,P1_long_cash_counter,12,LB36,0.3941,0.9151,1.2251,0.644,0.1296,0.1416,-0.2013,0.4941,10,1.41,85,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_pro,12,LB36,0.977,0.4783,0.5904,0.2554,0.0521,0.109,-0.2042,0.6471,84,11.86,85,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_counter,12,LB36,0.3421,1.0265,1.5134,0.865,0.0991,0.0965,-0.1146,0.6353,84,11.86,85,True
level_zscore_60m,T2_roll_p75,P3_long_short_pro,12,LB36,-0.1615,-0.6184,-1.139,-0.1529,-0.108,0.1747,-0.7063,0.4235,10,1.41,85,False
level_zscore_60m,T2_roll_p75,P3_long_short_counter,12,LB36,0.1615,0.6184,1.0669,0.3079,0.108,0.1747,-0.3508,0.5765,10,1.41,85,True
level_zscore_60m,T3_zscore_1.0,P1_long_cash_pro,12,LB36,0.5195,0.4714,0.28,0.407,0.0357,0.0758,-0.0878,0.1059,11,1.55,85,True
level_zscore_60m,T3_zscore_1.0,P1_long_cash_counter,12,LB36,0.3843,0.7377,1.0602,0.375,0.1155,0.1566,-0.308,0.5529,11,1.55,85,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_pro,12,LB36,0.977,0.4783,0.5904,0.2554,0.0521,0.109,-0.2042,0.6471,84,11.86,85,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_counter,12,LB36,0.3421,1.0265,1.5134,0.865,0.0991,0.0965,-0.1146,0.6353,84,11.86,85,True
level_zscore_60m,T3_zscore_1.0,P3_long_short_pro,12,LB36,-0.1538,-0.4535,-0.8814,-0.139,-0.0798,0.1759,-0.574,0.4118,11,1.55,85,False
level_zscore_60m,T3_zscore_1.0,P3_long_short_counter,12,LB36,0.1538,0.4535,0.7409,0.1853,0.0798,0.1759,-0.4306,0.5882,11,1.55,85,True
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_pro,12,LB36,-0.0626,0.6477,0.3901,0.5016,0.0626,0.0967,-0.1249,0.1412,14,1.98,85,True
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_counter,12,LB36,0.6798,0.6092,0.8783,0.3703,0.0886,0.1454,-0.2393,0.5176,14,1.98,85,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_pro,12,LB36,0.977,0.4783,0.5904,0.2554,0.0521,0.109,-0.2042,0.6471,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_counter,12,LB36,0.3421,1.0265,1.5134,0.865,0.0991,0.0965,-0.1146,0.6353,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_pro,12,LB36,-0.622,-0.1464,-0.293,-0.0604,-0.026,0.1773,-0.4298,0.4235,14,1.98,85,False
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_counter,12,LB36,0.622,0.1464,0.2429,0.0587,0.026,0.1773,-0.4422,0.5765,14,1.98,85,False
level_zscore_60m,T3_zscore_1.5,P1_long_cash_pro,12,LB36,0.306,0.4844,0.0,0.0,0.0267,0.0552,0.0,0.0588,7,0.99,85,True
level_zscore_60m,T3_zscore_1.5,P1_long_cash_counter,12,LB36,0.4915,0.7566,1.1274,0.4397,0.1245,0.1646,-0.2831,0.6,7,0.99,85,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_pro,12,LB36,0.977,0.4783,0.5904,0.2554,0.0521,0.109,-0.2042,0.6471,84,11.86,85,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_counter,12,LB36,0.3421,1.0265,1.5134,0.865,0.0991,0.0965,-0.1146,0.6353,84,11.86,85,True
level_zscore_60m,T3_zscore_1.5,P3_long_short_pro,12,LB36,-0.3886,-0.5581,-1.0793,-0.1602,-0.0978,0.1752,-0.6101,0.3882,7,0.99,85,False
level_zscore_60m,T3_zscore_1.5,P3_long_short_counter,12,LB36,0.3886,0.5581,0.9013,0.2586,0.0978,0.1752,-0.378,0.6118,7,0.99,85,True
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_pro,12,LB36,-0.0295,0.6874,1.6351,0.8154,0.0501,0.0729,-0.0614,0.0824,8,1.13,85,True
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_counter,12,LB36,0.6092,0.6383,0.8949,0.4227,0.1011,0.1584,-0.2393,0.5765,8,1.13,85,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_pro,12,LB36,0.977,0.4783,0.5904,0.2554,0.0521,0.109,-0.2042,0.6471,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_counter,12,LB36,0.3421,1.0265,1.5134,0.865,0.0991,0.0965,-0.1146,0.6353,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_pro,12,LB36,-0.5797,-0.2886,-0.6704,-0.0963,-0.051,0.1768,-0.5297,0.4,8,1.13,85,False
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_counter,12,LB36,0.5797,0.2886,0.4197,0.1182,0.051,0.1768,-0.4316,0.6,8,1.13,85,False
level_zscore_60m,T2_roll_p25,P1_long_cash_pro,12,LB60,0.731,0.4416,0.5808,0.242,0.0579,0.1311,-0.2393,0.3882,16,2.26,85,True
level_zscore_60m,T2_roll_p25,P1_long_cash_counter,12,LB60,0.1932,0.8099,0.8335,0.7454,0.0933,0.1153,-0.1252,0.2706,16,2.26,85,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_pro,12,LB60,1.0075,0.6082,0.8167,0.3453,0.0665,0.1094,-0.1927,0.6471,84,11.86,85,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_counter,12,LB60,0.2286,0.9263,1.3484,0.7395,0.0847,0.0915,-0.1146,0.6588,84,11.86,85,True
level_zscore_60m,T2_roll_p25,P3_long_short_pro,12,LB60,0.2277,-0.2001,-0.3429,-0.0642,-0.0354,0.1772,-0.5524,0.5412,16,2.26,85,False
level_zscore_60m,T2_roll_p25,P3_long_short_counter,12,LB60,-0.2277,0.2001,0.403,0.1197,0.0354,0.1772,-0.2962,0.4588,16,2.26,85,False
level_zscore_60m,T2_roll_p75,P1_long_cash_pro,12,LB60,0.466,0.1073,0.0946,0.0486,0.0098,0.0918,-0.2025,0.1176,7,0.99,85,False
level_zscore_60m,T2_roll_p75,P1_long_cash_counter,12,LB60,0.4094,0.9671,1.3449,0.727,0.1414,0.1462,-0.1945,0.5412,7,0.99,85,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_pro,12,LB60,1.0075,0.6082,0.8167,0.3453,0.0665,0.1094,-0.1927,0.6471,84,11.86,85,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_counter,12,LB60,0.2286,0.9263,1.3484,0.7395,0.0847,0.0915,-0.1146,0.6588,84,11.86,85,True
level_zscore_60m,T2_roll_p75,P3_long_short_pro,12,LB60,-0.2024,-0.7591,-1.4022,-0.1818,-0.1315,0.1733,-0.7235,0.3882,7,0.99,85,False
level_zscore_60m,T2_roll_p75,P3_long_short_counter,12,LB60,0.2024,0.7591,1.2656,0.4125,0.1315,0.1733,-0.3189,0.6118,7,0.99,85,True
level_zscore_60m,T3_zscore_1.0,P1_long_cash_pro,12,LB60,0.4461,0.4714,0.28,0.407,0.0357,0.0758,-0.0878,0.1059,11,1.55,85,True
level_zscore_60m,T3_zscore_1.0,P1_long_cash_counter,12,LB60,0.4329,0.7377,1.0602,0.375,0.1155,0.1566,-0.308,0.5529,11,1.55,85,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_pro,12,LB60,1.0075,0.6082,0.8167,0.3453,0.0665,0.1094,-0.1927,0.6471,84,11.86,85,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_counter,12,LB60,0.2286,0.9263,1.3484,0.7395,0.0847,0.0915,-0.1146,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_1.0,P3_long_short_pro,12,LB60,-0.2615,-0.4535,-0.8814,-0.139,-0.0798,0.1759,-0.574,0.4118,11,1.55,85,False
level_zscore_60m,T3_zscore_1.0,P3_long_short_counter,12,LB60,0.2615,0.4535,0.7409,0.1853,0.0798,0.1759,-0.4306,0.5882,11,1.55,85,True
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_pro,12,LB60,0.1248,0.636,0.3199,0.4796,0.0601,0.0944,-0.1252,0.1294,10,1.41,85,True
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_counter,12,LB60,0.567,0.6208,0.9296,0.3811,0.0912,0.1469,-0.2393,0.5294,10,1.41,85,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_pro,12,LB60,1.0075,0.6082,0.8167,0.3453,0.0665,0.1094,-0.1927,0.6471,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_counter,12,LB60,0.2286,0.9263,1.3484,0.7395,0.0847,0.0915,-0.1146,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_pro,12,LB60,-0.4348,-0.1756,-0.3485,-0.0692,-0.0311,0.1772,-0.4498,0.4235,10,1.41,85,False
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_counter,12,LB60,0.4348,0.1756,0.2918,0.0704,0.0311,0.1772,-0.4422,0.5765,10,1.41,85,False
level_zscore_60m,T3_zscore_1.5,P1_long_cash_pro,12,LB60,0.2244,0.3679,0.0,0.0,0.0189,0.0513,0.0,0.0471,7,0.99,85,True
level_zscore_60m,T3_zscore_1.5,P1_long_cash_counter,12,LB60,0.5217,0.8003,1.1984,0.5441,0.1323,0.1654,-0.2433,0.6118,7,0.99,85,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_pro,12,LB60,1.0075,0.6082,0.8167,0.3453,0.0665,0.1094,-0.1927,0.6471,84,11.86,85,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_counter,12,LB60,0.2286,0.9263,1.3484,0.7395,0.0847,0.0915,-0.1146,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_1.5,P3_long_short_pro,12,LB60,-0.4629,-0.6507,-1.2613,-0.1742,-0.1135,0.1744,-0.6511,0.3765,7,0.99,85,False
level_zscore_60m,T3_zscore_1.5,P3_long_short_counter,12,LB60,0.4629,0.6507,1.0317,0.3723,0.1135,0.1744,-0.3048,0.6235,7,0.99,85,True
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_pro,12,LB60,-0.075,0.8153,0.0,1.6042,0.0601,0.0737,-0.0374,0.0941,12,1.69,85,True
level_zscore_60m,T3_zscore_neg_1.5,P1_long_cash_counter,12,LB60,0.6157,0.5759,0.8165,0.381,0.0912,0.1583,-0.2393,0.5647,12,1.69,85,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_pro,12,LB60,1.0075,0.6082,0.8167,0.3453,0.0665,0.1094,-0.1927,0.6471,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.5,P2_signal_strength_counter,12,LB60,0.2286,0.9263,1.3484,0.7395,0.0847,0.0915,-0.1146,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_pro,12,LB60,-0.6077,-0.1755,-0.4023,-0.0642,-0.0311,0.1772,-0.4847,0.4235,12,1.69,85,False
level_zscore_60m,T3_zscore_neg_1.5,P3_long_short_counter,12,LB60,0.6077,0.1755,0.2618,0.0677,0.0311,0.1772,-0.4592,0.5765,12,1.69,85,False
level_zscore_60m,T2_roll_p25,P1_long_cash_pro,12,LB120,0.618,0.2556,0.3996,0.1455,0.0317,0.1242,-0.2181,0.3059,16,2.26,85,False
level_zscore_60m,T2_roll_p25,P1_long_cash_counter,12,LB120,0.2645,0.9827,1.1916,0.9542,0.1195,0.1216,-0.1252,0.3529,16,2.26,85,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_pro,12,LB120,0.7865,0.5814,0.7758,0.3414,0.0658,0.1131,-0.1927,0.6471,84,11.86,85,True
level_zscore_60m,T2_roll_p25,P2_signal_strength_counter,12,LB120,0.3177,0.9735,1.5449,0.8238,0.0855,0.0878,-0.1037,0.6588,84,11.86,85,True
level_zscore_60m,T2_roll_p25,P3_long_short_pro,12,LB120,0.1072,-0.4997,-0.8909,-0.1393,-0.0878,0.1756,-0.6299,0.5059,16,2.26,85,False
level_zscore_60m,T2_roll_p25,P3_long_short_counter,12,LB120,-0.1072,0.4997,0.98,0.2962,0.0878,0.1756,-0.2962,0.4941,16,2.26,85,True
level_zscore_60m,T2_roll_p75,P1_long_cash_pro,12,LB120,0.5123,0.0198,0.0228,0.0086,0.002,0.1032,-0.238,0.1412,11,1.55,85,False
level_zscore_60m,T2_roll_p75,P1_long_cash_counter,12,LB120,0.423,1.0832,1.4455,1.116,0.1492,0.1377,-0.1337,0.5176,11,1.55,85,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_pro,12,LB120,0.7865,0.5814,0.7758,0.3414,0.0658,0.1131,-0.1927,0.6471,84,11.86,85,True
level_zscore_60m,T2_roll_p75,P2_signal_strength_counter,12,LB120,0.3177,0.9735,1.5449,0.8238,0.0855,0.0878,-0.1037,0.6588,84,11.86,85,True
level_zscore_60m,T2_roll_p75,P3_long_short_pro,12,LB120,-0.2521,-0.8543,-1.5629,-0.2034,-0.1471,0.1722,-0.7235,0.3882,11,1.55,85,False
level_zscore_60m,T2_roll_p75,P3_long_short_counter,12,LB120,0.2521,0.8543,1.4347,0.6153,0.1471,0.1722,-0.2392,0.6118,11,1.55,85,True
level_zscore_60m,T3_zscore_1.0,P1_long_cash_pro,12,LB120,0.2631,0.4714,0.28,0.407,0.0357,0.0758,-0.0878,0.1059,11,1.55,85,True
level_zscore_60m,T3_zscore_1.0,P1_long_cash_counter,12,LB120,0.5146,0.7377,1.0602,0.375,0.1155,0.1566,-0.308,0.5529,11,1.55,85,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_pro,12,LB120,0.7865,0.5814,0.7758,0.3414,0.0658,0.1131,-0.1927,0.6471,84,11.86,85,True
level_zscore_60m,T3_zscore_1.0,P2_signal_strength_counter,12,LB120,0.3177,0.9735,1.5449,0.8238,0.0855,0.0878,-0.1037,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_1.0,P3_long_short_pro,12,LB120,-0.4505,-0.4535,-0.8814,-0.139,-0.0798,0.1759,-0.574,0.4118,11,1.55,85,False
level_zscore_60m,T3_zscore_1.0,P3_long_short_counter,12,LB120,0.4505,0.4535,0.7409,0.1853,0.0798,0.1759,-0.4306,0.5882,11,1.55,85,True
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_pro,12,LB120,0.1681,0.5865,0.478,0.4851,0.0606,0.1033,-0.1249,0.1765,18,2.54,85,True
level_zscore_60m,T3_zscore_neg_1.0,P1_long_cash_counter,12,LB120,0.5308,0.644,0.8799,0.3789,0.0907,0.1408,-0.2393,0.4824,18,2.54,85,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_pro,12,LB120,0.7865,0.5814,0.7758,0.3414,0.0658,0.1131,-0.1927,0.6471,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.0,P2_signal_strength_counter,12,LB120,0.3177,0.9735,1.5449,0.8238,0.0855,0.0878,-0.1037,0.6588,84,11.86,85,True
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_pro,12,LB120,-0.4512,-0.1698,-0.3371,-0.0633,-0.0301,0.1772,-0.4752,0.4118,18,2.54,85,False
level_zscore_60m,T3_zscore_neg_1.0,P3_long_short_counter,12,LB120,0.4512,0.1698,0.2846,0.0638,0.0301,0.1772,-0.4714,0.5882,18,2.54,85,False
level_zscore_60m,T3_zscore_1.5,P1_long_cash_pro,12,LB120,0.103,0.2266,0.3208,0.1671,0.0147,0.0647,-0.0878,0.0706,9,1.27,85,False
level_zscore_60m,T3_zscore_1.5,P1_long_cash_counter,12,LB120,0.5485,0.8517,1.2623,0.6325,0.1366,0.1603,-0.2159,0.5882,9,1.27,85,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_pro,12,LB120,0.7865,0.5814,0.7758,0.3414,0.0658,0.1131,-0.1927,0.6471,84,11.86,85,True
level_zscore_60m,T3_zscore_1.5,P2_signal_strength_counter,12,LB120,0.3177,0.9735,1.5449,0.8238,0.0855,0.0878,-0.1037,0.6588,84,11.86,85,True
