date,p_state0,p_state1,viterbi_state,p_stress
2004-04-14,7.150151803321433e-08,0.9999999284984741,1,0.9999999284984741
2004-04-15,8.926521334386051e-08,0.9999999107347787,1,0.9999999107347787
2004-04-16,2.3172378040151518e-08,0.9999999768276139,1,0.9999999768276139
2004-04-19,1.5173190119276378e-08,0.999999984826802,1,0.999999984826802
2004-04-20,7.173590808023576e-08,0.9999999282640838,1,0.9999999282640838
2004-04-21,6.032256304104208e-07,0.9999993967743614,1,0.9999993967743614
2004-04-22,9.75094137459715e-07,0.9999990249058545,1,0.9999990249058545
2004-04-23,8.438062849113907e-07,0.999999156193707,1,0.999999156193707
2004-04-26,1.0656648463911532e-06,0.9999989343351456,1,0.9999989343351456
2004-04-27,1.7756451687102858e-06,0.9999982243548232,1,0.9999982243548232
2004-04-28,3.2874198909997094e-06,0.9999967125801009,1,0.9999967125801009
2004-04-29,2.5640457657189466e-06,0.9999974359542264,1,0.9999974359542264
2004-04-30,1.6865345320315443e-06,0.9999983134654599,1,0.9999983134654599
2004-05-03,1.0485443057555257e-06,0.9999989514556861,1,0.9999989514556861
2004-05-04,1.5625709441969904e-06,0.9999984374290476,1,0.9999984374290476
2004-05-05,1.3170211876184096e-06,0.9999986829788041,1,0.9999986829788041
2004-05-06,1.0975058371563479e-06,0.9999989024941546,1,0.9999989024941546
2004-05-07,1.974045235407368e-06,0.9999980259547563,1,0.9999980259547563
2004-05-10,4.246367711766238e-06,0.9999957536322799,1,0.9999957536322799
2004-05-11,1.882013375945505e-06,0.9999981179866155,1,0.9999981179866155
2004-05-12,2.5505189982576345e-06,0.9999974494809933,1,0.9999974494809933
2004-05-13,2.881967910902351e-06,0.9999971180320808,1,0.9999971180320808
2004-05-14,4.127131489186291e-06,0.9999958728685023,1,0.9999958728685023
2004-05-17,1.2801049908024787e-05,0.9999871989500835,1,0.9999871989500835
2004-05-18,7.4099418181189275e-06,0.9999925900581734,1,0.9999925900581734
2004-05-19,4.433207163111783e-06,0.9999955667928285,1,0.9999955667928285
2004-05-20,3.966972810260291e-06,0.9999960330271813,1,0.9999960330271813
2004-05-21,3.1207700660674762e-06,0.9999968792299255,1,0.9999968792299255
2004-05-24,2.5398333080088764e-06,0.9999974601666836,1,0.9999974601666836
2004-05-25,3.5043126375534294e-06,0.9999964956873542,1,0.9999964956873542
2004-05-26,3.6910582987213674e-06,0.999996308941693,1,0.999996308941693
2004-05-27,2.3483426113161933e-06,0.9999976516573803,1,0.9999976516573803
2004-05-28,2.0383275494926224e-06,0.9999979616724421,1,0.9999979616724421
2004-05-31,2.1994350725046654e-06,0.9999978005649192,1,0.9999978005649192
2004-06-01,1.7242607412339e-06,0.9999982757392504,1,0.9999982757392504
2004-06-02,4.179604625469937e-06,0.999995820395366,1,0.999995820395366
2004-06-03,3.897199386605066e-06,0.9999961028006048,1,0.9999961028006048
2004-06-04,7.283733280775922e-06,0.9999927162667105,1,0.9999927162667105
2004-06-07,4.157925004355471e-06,0.9999958420749868,1,0.9999958420749868
2004-06-08,7.8160202960642e-06,0.9999921839796951,1,0.9999921839796951
2004-06-09,2.874052569257243e-05,0.9999712594742987,1,0.9999712594742987
2004-06-10,3.176447536790647e-05,0.9999682355246232,1,0.9999682355246232
2004-06-11,3.4768609450098606e-05,0.9999652313905408,1,0.9999652313905408
2004-06-14,4.513334194938853e-05,0.9999548666580413,1,0.9999548666580413
2004-06-15,2.7937576642333804e-05,0.9999720624233484,1,0.9999720624233484
2004-06-16,2.8150372877968126e-05,0.9999718496271128,1,0.9999718496271128
2004-06-17,2.747220338596946e-05,0.9999725277966047,1,0.9999725277966047
2004-06-18,5.314282391827087e-05,0.9999468571760726,1,0.9999468571760726
2004-06-21,6.370779421631606e-05,0.9999362922057745,1,0.9999362922057745
2004-06-22,0.00011928768909366501,0.9998807123108973,1,0.9998807123108973
2004-06-23,7.527161159578245e-05,0.9999247283883953,1,0.9999247283883953
2004-06-24,6.94456421200703e-05,0.999930554357871,1,0.999930554357871
2004-06-25,9.353230136817549e-05,0.999906467698623,1,0.999906467698623
2004-06-28,9.975708859277956e-05,0.9999002429113985,1,0.9999002429113985
2004-06-29,0.00010792067848888787,0.9998920793215024,1,0.9998920793215024
2004-06-30,5.783765833388442e-05,0.9999421623416574,1,0.9999421623416574
2004-07-01,4.600649740862439e-05,0.9999539935025826,1,0.9999539935025826
2004-07-02,5.502695561092506e-05,0.9999449730443802,1,0.9999449730443802
2004-07-05,5.542553259097922e-05,0.9999445744674,1,0.9999445744674
2004-07-06,3.935286641165325e-05,0.9999606471335795,1,0.9999606471335795
2004-07-07,3.5584780758682326e-05,0.9999644152192325,1,0.9999644152192325
2004-07-08,5.308159381417925e-05,0.9999469184061771,1,0.9999469184061771
2004-07-09,3.1625092318166915e-05,0.9999683749076731,1,0.9999683749076731
2004-07-12,3.243964540499405e-05,0.9999675603545863,1,0.9999675603545863
2004-07-13,2.2193539826914865e-05,0.9999778064601645,1,0.9999778064601645
2004-07-14,2.7724439952989022e-05,0.9999722755600383,1,0.9999722755600383
2004-07-15,2.0675893331716666e-05,0.9999793241066598,1,0.9999793241066598
2004-07-16,1.470362668544733e-05,0.999985296373306,1,0.999985296373306
2004-07-19,1.5925207366670623e-05,0.9999840747926247,1,0.9999840747926247
2004-07-20,2.019190355330619e-05,0.9999798080964382,1,0.9999798080964382
2004-07-21,1.9396369685121706e-05,0.9999806036303065,1,0.9999806036303065
