signal,threshold,threshold_value,threshold_rule,strategy,lead_days,lead_months,oos_sharpe,oos_ann_return,oos_max_drawdown,annual_turnover,oos_n,valid
gold_copper_pctrank_1260d,Tp90_lo,0.9349,lte,P2_long_short,105,5,0.2251,2.56,-47.43,7.4,1566,True
gold_copper_mom_252d,Tp75_lo,65.8527,lte,P1_long_cash,168,8,0.2248,2.05,-21.64,14.97,1566,True
gold_copper_pctrank_1260d,Tp75_lo,0.8221,lte,P2_long_short,105,5,0.2244,2.56,-45.32,9.01,1566,True
gold_copper_roc_5d,Tz1_hi,1.0,gte,P1_long_cash,42,2,0.2241,2.24,-33.74,53.75,1566,True
gold_copper_zscore_504d,Tfix03_lo,0.3,lte,P1_long_cash,252,12,0.2234,2.21,-25.37,4.51,1566,True
gold_copper_mom_63d,Tp75_lo,28.7156,lte,P2_long_short,63,3,0.2232,2.52,-48.21,17.38,1566,True
gold_copper_mom_21d,Tz1_hi,1.0,gte,P2_long_short,84,4,0.2225,2.51,-35.07,59.86,1566,True
gold_copper_zscore_126d,Tp75_lo,1.18,lte,P1_long_cash,252,12,0.2219,2.46,-42.33,15.93,1566,True
gold_copper_mom_252d,Tp75_hi,65.8527,gte,P1_long_cash,0,0,0.2219,2.42,-42.33,14.97,1566,True
gold_copper_zscore_126d,Tp90_lo,2.0703,lte,P2_long_short,21,1,0.2218,2.46,-50.28,17.38,1566,True
gold_copper_zscore_504d,Tp75_lo,1.0903,lte,P2_long_short,84,4,0.2216,2.49,-38.06,22.53,1566,True
gold_copper_zscore_252d,Tp75_hi,1.0726,gte,P2_long_short,231,11,0.2211,2.47,-34.28,31.86,1566,True
gold_copper_pctrank_504d,Tp75_lo,0.841,lte,P1_long_cash,168,8,0.2211,2.02,-21.64,9.33,1566,True
gold_copper_acceleration,Tp90_lo,12.3637,lte,P2_long_short,84,4,0.2197,2.44,-42.33,21.24,1566,True
gold_copper_roc_5d,Tz1_lo,-1.0,lte,P1_long_cash,42,2,0.2196,2.07,-21.18,48.6,1566,True
gold_copper_roc_5d,Tzn1_lo,-1.0,lte,P1_long_cash,42,2,0.2196,2.07,-21.18,48.6,1566,True
gold_copper_mom_63d,Tp25_lo,-25.5664,lte,P1_long_cash,84,4,0.2194,2.13,-36.98,13.84,1566,True
gold_copper_mom_63d,Trp25_lo,-25.5664,lte,P1_long_cash,84,4,0.2194,2.13,-36.98,13.84,1566,True
gold_copper_roc_63d,Tfix03_lo,0.3,lte,P1_long_cash,210,10,0.2189,2.03,-19.88,21.56,1566,True
gold_copper_roc_126d,Tp75_hi,11.28,gte,P2_long_short,21,1,0.2187,2.43,-43.03,18.99,1566,True
gold_copper_roc_21d,Tp50_hi,0.0209,gte,P2_long_short,189,9,0.2183,2.41,-43.82,60.51,1566,True
gold_copper_mom_21d,Tp50_hi,0.098,gte,P2_long_short,189,9,0.2183,2.41,-43.82,60.51,1566,True
gold_copper_roc_63d,Tzn1_lo,-1.0,lte,P1_long_cash,42,2,0.2169,2.13,-38.24,18.51,1566,True
gold_copper_roc_63d,Tz1_lo,-1.0,lte,P1_long_cash,42,2,0.2169,2.13,-38.24,18.51,1566,True
gold_copper_pctrank_1260d,Tp75_lo,0.8221,lte,P1_long_cash,189,9,0.2168,2.32,-42.09,5.31,1566,True
gold_copper_acceleration,Tfix07_hi,0.7,gte,P1_long_cash,147,7,0.2164,2.23,-41.53,32.99,1566,True
gold_copper_roc_21d,Tfix07_hi,0.7,gte,P2_long_short,84,4,0.2163,2.37,-38.69,63.08,1566,True
gold_copper_roc_126d,Trp25_lo,-9.8165,lte,P1_long_cash,126,6,0.215,1.09,-7.89,3.22,1566,True
gold_copper_roc_126d,Tp25_lo,-9.8165,lte,P1_long_cash,126,6,0.215,1.09,-7.89,3.22,1566,True
gold_copper_mom_63d,Tp75_lo,28.7156,lte,P1_long_cash,252,12,0.2147,2.31,-42.5,9.49,1566,True
gold_copper_pctrank_1260d,Tp75_lo,0.8221,lte,P2_long_short,21,1,0.2147,2.33,-51.7,8.05,1566,True
gold_copper_mom_63d,Tp25_hi,-25.5664,gte,P2_long_short,42,2,0.2146,2.33,-38.63,27.68,1566,True
gold_copper_mom_63d,Tp75_lo,28.7156,lte,P1_long_cash,42,2,0.2146,2.24,-42.33,8.69,1566,True
gold_copper_acceleration,Tp50_lo,-0.0707,lte,P1_long_cash,189,9,0.2144,2.21,-38.31,35.4,1566,True
gold_copper_zscore_504d,Trp25_lo,-1.0311,lte,P1_long_cash,231,11,0.2139,1.52,-20.94,3.54,1566,True
gold_copper_zscore_504d,Tp25_lo,-1.0311,lte,P1_long_cash,231,11,0.2139,1.52,-20.94,3.54,1566,True
gold_copper_roc_126d,Tp90_lo,26.555,lte,P2_long_short,168,8,0.2132,2.29,-47.03,12.23,1566,True
gold_copper_roc_5d,Tp90_hi,4.3297,gte,P1_long_cash,168,8,0.2125,1.16,-14.13,16.41,1566,True
gold_copper_pctrank_504d,Tp75_hi,0.841,gte,P2_long_short,147,7,0.2121,2.27,-42.33,18.02,1566,True
gold_copper_zscore_126d,Tp50_hi,-0.0334,gte,P2_long_short,126,6,0.2116,2.25,-42.33,33.79,1566,True
gold_copper_mom_252d,Tp75_lo,65.8527,lte,P1_long_cash,210,10,0.2114,2.07,-31.53,14.32,1566,True
gold_copper_mom_63d,Tp75_hi,28.7156,gte,P1_long_cash,147,7,0.2109,2.15,-42.33,8.05,1566,True
gold_copper_roc_63d,Tz1_hi,1.0,gte,P2_long_short,189,9,0.2105,2.23,-43.91,40.87,1566,True
gold_copper_mom_63d,Tp75_hi,28.7156,gte,P1_long_cash,126,6,0.2104,2.12,-42.33,8.53,1566,True
gold_copper_roc_21d,Tp50_lo,0.0209,lte,P2_long_short,147,7,0.2103,2.23,-46.04,61.47,1566,True
gold_copper_mom_21d,Tp50_lo,0.098,lte,P2_long_short,147,7,0.2103,2.23,-46.04,61.47,1566,True
gold_copper_pctrank_1260d,Tp90_lo,0.9349,lte,P2_long_short,147,7,0.2098,2.21,-43.1,6.11,1566,True
gold_copper_roc_126d,Tp25_hi,-9.8165,gte,P2_long_short,21,1,0.2095,2.21,-42.33,7.08,1566,True
gold_copper_mom_63d,Tz1_hi,1.0,gte,P2_long_short,168,8,0.2095,2.21,-42.33,40.87,1566,True
gold_copper_zscore_126d,Tfix07_hi,0.7,gte,P1_long_cash,105,5,0.2085,1.95,-31.5,16.74,1566,True
gold_copper_zscore_252d,Tfix03_lo,0.3,lte,P1_long_cash,63,3,0.2084,1.94,-24.53,11.26,1566,True
gold_copper_roc_63d,Tp75_hi,7.5433,gte,P1_long_cash,21,1,0.2082,2.07,-43.44,9.01,1566,True
gold_copper_mom_63d,Tp75_lo,28.7156,lte,P1_long_cash,231,11,0.2081,2.18,-42.33,8.69,1566,True
gold_copper_acceleration,Tp50_hi,-0.0707,gte,P1_long_cash,210,10,0.2076,2.14,-42.04,34.44,1566,True
gold_copper_zscore_504d,Tp50_lo,-0.0203,lte,P1_long_cash,168,8,0.2072,1.59,-21.64,1.61,1566,True
gold_copper_zscore_126d,Tp25_lo,-1.0407,lte,P1_long_cash,189,9,0.2067,1.16,-13.41,10.3,1566,True
gold_copper_zscore_126d,Trp25_lo,-1.0407,lte,P1_long_cash,189,9,0.2067,1.16,-13.41,10.3,1566,True
gold_copper_mom_21d,Tfix03_lo,0.3,lte,P2_long_short,147,7,0.2067,2.15,-44.96,60.83,1566,True
gold_copper_zscore_504d,Tp75_lo,1.0903,lte,P1_long_cash,63,3,0.2064,2.07,-36.05,11.26,1566,True
gold_copper_pctrank_1260d,Tfix07_hi,0.7,gte,P2_long_short,252,12,0.2062,2.13,-61.81,11.91,1566,True
gold_copper_mom_252d,Tp90_lo,132.6641,lte,P2_long_short,189,9,0.206,2.13,-47.78,9.33,1566,True
gold_copper_roc_63d,Tp90_lo,17.0212,lte,P2_long_short,252,12,0.2046,2.09,-42.33,7.72,1566,True
gold_copper_acceleration,Tzn1_lo,-1.0,lte,P2_long_short,147,7,0.2041,2.1,-44.25,69.2,1566,True
gold_copper_acceleration,Tz1_lo,-1.0,lte,P2_long_short,147,7,0.2041,2.1,-44.25,69.2,1566,True
gold_copper_zscore_504d,Tp90_lo,2.084,lte,P2_long_short,84,4,0.2039,2.07,-49.97,19.31,1566,True
gold_copper_mom_63d,Tp25_hi,-25.5664,gte,P2_long_short,168,8,0.2037,2.07,-42.33,27.03,1566,True
gold_copper_roc_5d,Tp50_lo,0.0074,lte,P1_long_cash,21,1,0.2033,1.97,-35.22,54.23,1566,True
gold_copper_zscore_504d,Tp75_hi,1.0903,gte,P2_long_short,126,6,0.203,2.06,-42.33,22.21,1566,True
gold_copper_zscore_252d,Tp75_lo,1.0726,lte,P1_long_cash,42,2,0.2028,2.0,-42.55,16.09,1566,True
gold_copper_roc_21d,Tz1_lo,-1.0,lte,P1_long_cash,63,3,0.2023,1.98,-43.51,36.69,1566,True
gold_copper_roc_21d,Tzn1_lo,-1.0,lte,P1_long_cash,63,3,0.2023,1.98,-43.51,36.69,1566,True
gold_copper_zscore_126d,Tfix03_lo,0.3,lte,P2_long_short,147,7,0.2017,2.03,-39.79,36.05,1566,True
gold_copper_zscore_126d,Tz1_hi,1.0,gte,P2_long_short,252,12,0.2013,2.02,-50.62,31.22,1566,True
gold_copper_zscore_126d,Tp50_lo,-0.0334,lte,P1_long_cash,189,9,0.2013,1.57,-19.19,16.9,1566,True
gold_copper_zscore_252d,Tp90_hi,2.0171,gte,P1_long_cash,126,6,0.2011,1.42,-20.73,8.85,1566,True
gold_copper_zscore_126d,Tfix07_hi,0.7,gte,P2_long_short,63,3,0.2004,2.0,-40.57,33.47,1566,True
gold_copper_mom_252d,Tfix03_lo,0.3,lte,P1_long_cash,252,12,0.2003,1.61,-22.82,6.76,1566,True
gold_copper_pctrank_504d,Tz1_hi,1.0,gte,P1_long_cash,147,7,0.2002,0.88,-8.65,12.07,1566,True
gold_copper_mom_21d,Tz1_lo,-1.0,lte,P2_long_short,147,7,0.2,2.0,-42.96,65.98,1566,True
gold_copper_zscore_252d,Tfix07_hi,0.7,gte,P2_long_short,63,3,0.2,2.0,-40.12,29.61,1566,True
gold_copper_mom_21d,Tzn1_lo,-1.0,lte,P2_long_short,147,7,0.2,2.0,-42.96,65.98,1566,True
gold_copper_roc_21d,Tfix07_hi,0.7,gte,P1_long_cash,168,8,0.1993,1.97,-42.38,30.74,1566,True
gold_copper_pctrank_504d,Tp50_lo,0.5268,lte,P1_long_cash,21,1,0.1991,1.33,-15.39,4.18,1566,True
gold_copper_mom_63d,Tp75_lo,28.7156,lte,P1_long_cash,210,10,0.1989,1.94,-23.59,8.37,1566,True
gold_copper_pctrank_1260d,Tp90_lo,0.9349,lte,P2_long_short,189,9,0.1984,1.95,-45.6,6.11,1566,True
gold_copper_zscore_504d,Tp75_hi,1.0903,gte,P2_long_short,147,7,0.1981,1.95,-42.33,20.6,1566,True
gold_copper_mom_252d,Tp75_lo,65.8527,lte,P1_long_cash,231,11,0.1976,1.96,-42.33,14.32,1566,True
gold_copper_roc_5d,Tp50_lo,0.0074,lte,P1_long_cash,63,3,0.1972,1.89,-42.25,54.23,1566,True
gold_copper_zscore_252d,Tp75_lo,1.0726,lte,P1_long_cash,210,10,0.1968,1.85,-26.62,15.77,1566,True
gold_copper_roc_21d,Tp75_hi,4.3669,gte,P1_long_cash,105,5,0.1965,1.25,-16.09,16.41,1566,True
gold_copper_zscore_126d,Tfix07_hi,0.7,gte,P2_long_short,252,12,0.1962,1.91,-50.75,31.86,1566,True
gold_copper_zscore_126d,Tz1_hi,1.0,gte,P1_long_cash,21,1,0.196,1.89,-39.48,17.38,1566,True
gold_copper_pctrank_1260d,Tp25_lo,0.3169,lte,P1_long_cash,210,10,0.1955,1.37,-21.33,3.54,1566,True
gold_copper_pctrank_1260d,Trp25_lo,0.3169,lte,P1_long_cash,210,10,0.1955,1.37,-21.33,3.54,1566,True
gold_copper_zscore_126d,Tfix03_lo,0.3,lte,P1_long_cash,63,3,0.1951,1.89,-41.26,18.34,1566,True
gold_copper_zscore_126d,Tp75_hi,1.18,gte,P1_long_cash,126,6,0.1947,1.75,-33.62,16.25,1566,True
gold_copper_zscore_126d,Tp75_hi,1.18,gte,P1_long_cash,189,9,0.1939,1.86,-41.93,15.93,1566,True
gold_copper_roc_21d,Tfix07_hi,0.7,gte,P2_long_short,126,6,0.1939,1.86,-47.53,63.4,1566,True
gold_copper_mom_21d,Tzn1_lo,-1.0,lte,P1_long_cash,63,3,0.1931,1.84,-45.51,32.51,1566,True
gold_copper_mom_21d,Tz1_lo,-1.0,lte,P1_long_cash,63,3,0.1931,1.84,-45.51,32.51,1566,True
gold_copper_acceleration,Tp75_lo,6.1247,lte,P2_long_short,0,0,0.193,1.8,-51.79,36.05,1566,True
gold_copper_acceleration,Tp75_hi,6.1247,gte,P1_long_cash,42,2,0.193,1.75,-36.35,17.86,1566,True
gold_copper_pctrank_504d,Tp75_hi,0.841,gte,P2_long_short,63,3,0.1927,1.84,-32.67,19.31,1566,True
gold_copper_roc_126d,Tp90_hi,26.555,gte,P1_long_cash,63,3,0.1924,0.74,-11.3,6.28,1566,True
gold_copper_zscore_126d,Tfix03_lo,0.3,lte,P1_long_cash,189,9,0.192,1.58,-20.52,18.18,1566,True
gold_copper_zscore_504d,Tp75_lo,1.0903,lte,P1_long_cash,168,8,0.1919,1.62,-21.64,10.46,1566,True
gold_copper_mom_252d,Tp90_hi,132.6641,gte,P1_long_cash,21,1,0.1909,1.76,-39.48,3.38,1566,True
gold_copper_zscore_252d,Tz1_hi,1.0,gte,P1_long_cash,0,0,0.1898,1.81,-42.33,15.13,1566,True
gold_copper_zscore_126d,Tp50_lo,-0.0334,lte,P1_long_cash,168,8,0.1897,1.49,-24.26,16.41,1566,True
gold_copper_roc_5d,Tp25_lo,-2.0781,lte,P1_long_cash,252,12,0.1894,1.42,-24.67,41.36,1566,True
gold_copper_roc_5d,Trp25_lo,-2.0781,lte,P1_long_cash,252,12,0.1894,1.42,-24.67,41.36,1566,True
gold_copper_zscore_252d,Tfix07_hi,0.7,gte,P2_long_short,147,7,0.1892,1.75,-42.33,28.97,1566,True
gold_copper_mom_252d,Tp50_lo,7.1738,lte,P1_long_cash,252,12,0.1883,1.58,-29.64,7.4,1566,True
gold_copper_mom_252d,Tp75_lo,65.8527,lte,P1_long_cash,63,3,0.1878,1.75,-36.05,15.13,1566,True
gold_copper_zscore_252d,Tfix03_lo,0.3,lte,P1_long_cash,147,7,0.1863,1.39,-19.81,10.3,1566,True
gold_copper_roc_21d,Tp90_hi,8.7798,gte,P1_long_cash,210,10,0.1861,1.5,-27.72,9.66,1566,True
gold_copper_acceleration,Tp50_lo,-0.0707,lte,P1_long_cash,252,12,0.186,1.62,-29.21,32.99,1566,True
gold_copper_pctrank_504d,Tp90_hi,0.9722,gte,P1_long_cash,168,8,0.1859,1.69,-38.74,12.07,1566,True
gold_copper_roc_21d,Tfix03_lo,0.3,lte,P2_long_short,21,1,0.1858,1.68,-41.48,62.76,1566,True
gold_copper_roc_63d,Tp50_lo,0.2018,lte,P1_long_cash,210,10,0.1851,1.57,-19.22,20.6,1566,True
gold_copper_mom_21d,Tp75_lo,16.087,lte,P2_long_short,21,1,0.185,1.66,-44.0,46.67,1566,True
gold_copper_roc_21d,Tfix03_lo,0.3,lte,P1_long_cash,63,3,0.1842,1.7,-44.29,30.25,1566,True
gold_copper_mom_21d,Tfix03_lo,0.3,lte,P1_long_cash,63,3,0.1842,1.69,-45.51,30.57,1566,True
gold_copper_roc_126d,Tfix03_lo,0.3,lte,P2_long_short,0,0,0.1841,1.64,-43.46,22.53,1566,True
gold_copper_roc_126d,Tp90_hi,26.555,gte,P1_long_cash,126,6,0.184,1.48,-33.62,6.11,1566,True
gold_copper_mom_21d,Tzn1_lo,-1.0,lte,P1_long_cash,252,12,0.1837,1.62,-31.1,31.38,1566,True
gold_copper_mom_21d,Tz1_lo,-1.0,lte,P1_long_cash,252,12,0.1837,1.62,-31.1,31.38,1566,True
gold_copper_roc_63d,Tp75_lo,7.5433,lte,P1_long_cash,231,11,0.1833,1.68,-42.33,7.4,1566,True
gold_copper_zscore_504d,Tz1_hi,1.0,gte,P2_long_short,63,3,0.1832,1.62,-32.8,18.02,1566,True
gold_copper_roc_21d,Tp25_lo,-4.0484,lte,P1_long_cash,126,6,0.1827,1.36,-13.18,21.08,1566,True
gold_copper_roc_21d,Trp25_lo,-4.0484,lte,P1_long_cash,126,6,0.1827,1.36,-13.18,21.08,1566,True
gold_copper_roc_126d,Tz1_hi,1.0,gte,P2_long_short,21,1,0.1824,1.59,-52.03,23.82,1566,True
gold_copper_zscore_126d,Tp25_hi,-1.0407,gte,P2_long_short,84,4,0.1819,1.58,-42.33,19.95,1566,True
gold_copper_pctrank_1260d,Tp50_lo,0.5612,lte,P1_long_cash,252,12,0.1815,1.64,-40.88,6.76,1566,True
gold_copper_roc_21d,Tp75_hi,4.3669,gte,P2_long_short,231,11,0.1813,1.58,-41.82,34.11,1566,True
gold_copper_roc_126d,Tp75_lo,11.28,lte,P1_long_cash,210,10,0.1811,1.63,-42.33,7.72,1566,True
gold_copper_roc_63d,Trp25_lo,-6.739,lte,P1_long_cash,210,10,0.1806,1.02,-12.34,9.33,1566,True
gold_copper_roc_63d,Tp25_lo,-6.739,lte,P1_long_cash,210,10,0.1806,1.02,-12.34,9.33,1566,True
gold_copper_zscore_252d,Tp50_hi,0.0526,gte,P2_long_short,0,0,0.1805,1.55,-42.92,14.16,1566,True
gold_copper_mom_63d,Tp90_lo,61.1186,lte,P2_long_short,63,3,0.1801,1.54,-46.61,18.02,1566,True
gold_copper_mom_252d,Tp50_lo,7.1738,lte,P1_long_cash,105,5,0.1798,1.23,-19.81,6.11,1566,True
gold_copper_zscore_252d,Tp75_lo,1.0726,lte,P2_long_short,21,1,0.1787,1.52,-43.18,30.57,1566,True
gold_copper_roc_21d,Tz1_hi,1.0,gte,P2_long_short,84,4,0.1787,1.52,-42.57,60.51,1566,True
gold_copper_acceleration,Tp75_hi,6.1247,gte,P1_long_cash,21,1,0.1786,1.44,-37.73,18.67,1566,True
gold_copper_mom_252d,Tp90_lo,132.6641,lte,P2_long_short,63,3,0.1786,1.51,-47.64,7.08,1566,True
gold_copper_pctrank_1260d,Tp75_hi,0.8221,gte,P2_long_short,210,10,0.1776,1.49,-48.56,10.94,1566,True
gold_copper_mom_252d,Tp75_lo,65.8527,lte,P1_long_cash,252,12,0.1774,1.57,-42.69,14.32,1566,True
gold_copper_mom_21d,Tp90_lo,32.7891,lte,P2_long_short,168,8,0.1774,1.48,-46.56,26.39,1566,True
gold_copper_mom_63d,Tp25_hi,-25.5664,gte,P2_long_short,105,5,0.1773,1.47,-45.98,27.68,1566,True
gold_copper_acceleration,Tp75_lo,6.1247,lte,P2_long_short,189,9,0.1772,1.48,-36.05,38.62,1566,True
gold_copper_pctrank_1260d,Tfix03_lo,0.3,lte,P1_long_cash,210,10,0.1769,1.2,-21.57,2.57,1566,True
gold_copper_mom_21d,Tp75_lo,16.087,lte,P2_long_short,168,8,0.1769,1.47,-33.75,42.48,1566,True
gold_copper_mom_63d,Tfix07_hi,0.7,gte,P2_long_short,63,3,0.1759,1.46,-37.95,39.26,1566,True
gold_copper_mom_63d,Tp50_hi,0.758,gte,P2_long_short,63,3,0.1759,1.46,-37.95,39.26,1566,True
gold_copper_pctrank_504d,Tp75_lo,0.841,lte,P2_long_short,105,5,0.1754,1.44,-47.48,19.95,1566,True
gold_copper_mom_21d,Tp50_lo,0.098,lte,P1_long_cash,63,3,0.1753,1.54,-45.51,30.57,1566,True
gold_copper_roc_21d,Tp50_lo,0.0209,lte,P1_long_cash,63,3,0.1753,1.54,-45.51,30.57,1566,True
gold_copper_zscore_126d,Tz1_hi,1.0,gte,P2_long_short,210,10,0.175,1.45,-44.59,32.18,1566,True
gold_copper_roc_63d,Tp50_hi,0.2018,gte,P2_long_short,168,8,0.1745,1.42,-42.33,41.52,1566,True
gold_copper_roc_5d,Trp25_lo,-2.0781,lte,P1_long_cash,21,1,0.1744,1.3,-23.44,43.45,1566,True
gold_copper_mom_21d,Tp25_lo,-15.533,lte,P2_long_short,42,2,0.1744,1.42,-40.0,49.89,1566,True
gold_copper_mom_21d,Trp25_lo,-15.533,lte,P2_long_short,42,2,0.1744,1.42,-40.0,49.89,1566,True
gold_copper_roc_5d,Tp25_lo,-2.0781,lte,P1_long_cash,21,1,0.1744,1.3,-23.44,43.45,1566,True
gold_copper_mom_21d,Tz1_hi,1.0,gte,P2_long_short,126,6,0.1738,1.41,-41.78,59.54,1566,True
gold_copper_roc_126d,Tp50_lo,0.8514,lte,P1_long_cash,231,11,0.1737,1.5,-30.04,10.94,1566,True
gold_copper_mom_63d,Tz1_hi,1.0,gte,P2_long_short,63,3,0.1731,1.4,-36.93,40.55,1566,True
gold_copper_roc_21d,Tp75_lo,4.3669,lte,P1_long_cash,252,12,0.1731,1.47,-42.33,17.22,1566,True
gold_copper_zscore_504d,Tfix03_lo,0.3,lte,P1_long_cash,21,1,0.1718,1.2,-19.81,5.47,1566,True
gold_copper_mom_63d,Tp50_lo,0.758,lte,P1_long_cash,210,10,0.1717,1.4,-19.22,19.63,1566,True
gold_copper_mom_252d,Tzn1_lo,-1.0,lte,P1_long_cash,21,1,0.1716,1.05,-14.72,6.11,1566,True
gold_copper_mom_252d,Tz1_lo,-1.0,lte,P1_long_cash,21,1,0.1716,1.05,-14.72,6.11,1566,True
gold_copper_acceleration,Tz1_hi,1.0,gte,P1_long_cash,105,5,0.171,1.44,-25.77,31.54,1566,True
gold_copper_roc_126d,Tfix07_hi,0.7,gte,P2_long_short,21,1,0.1708,1.33,-50.26,24.46,1566,True
gold_copper_roc_5d,Tp50_hi,0.0074,gte,P1_long_cash,147,7,0.1706,1.43,-36.69,56.48,1566,True
gold_copper_mom_63d,Tp75_lo,28.7156,lte,P2_long_short,168,8,0.1699,1.32,-46.38,17.7,1566,True
gold_copper_roc_5d,Tfix07_hi,0.7,gte,P1_long_cash,168,8,0.1685,1.41,-26.64,55.68,1566,True
gold_copper_zscore_126d,Tp75_lo,1.18,lte,P2_long_short,105,5,0.1674,1.25,-36.98,32.83,1566,True
gold_copper_mom_21d,Tp25_lo,-15.533,lte,P1_long_cash,21,1,0.1665,1.17,-23.33,24.46,1566,True
gold_copper_mom_21d,Trp25_lo,-15.533,lte,P1_long_cash,21,1,0.1665,1.17,-23.33,24.46,1566,True
gold_copper_pctrank_1260d,Trp25_lo,0.3169,lte,P1_long_cash,0,0,0.1664,0.93,-13.71,2.9,1566,True
gold_copper_pctrank_1260d,Tp25_lo,0.3169,lte,P1_long_cash,0,0,0.1664,0.93,-13.71,2.9,1566,True
gold_copper_mom_21d,Tfix03_lo,0.3,lte,P1_long_cash,252,12,0.1663,1.38,-30.34,29.45,1566,True
gold_copper_zscore_252d,Tp50_hi,0.0526,gte,P2_long_short,84,4,0.1663,1.23,-42.33,14.16,1566,True
gold_copper_mom_21d,Tp75_lo,16.087,lte,P1_long_cash,231,11,0.1658,1.34,-39.29,21.56,1566,True
gold_copper_roc_63d,Tp75_hi,7.5433,gte,P1_long_cash,126,6,0.1646,1.36,-42.33,7.89,1566,True
gold_copper_pctrank_1260d,Tp75_hi,0.8221,gte,P2_long_short,84,4,0.1643,1.2,-53.93,9.01,1566,True
gold_copper_zscore_252d,Tp75_lo,1.0726,lte,P1_long_cash,63,3,0.1641,1.33,-42.39,16.09,1566,True
gold_copper_roc_63d,Tfix07_hi,0.7,gte,P2_long_short,189,9,0.1629,1.16,-46.29,44.09,1566,True
gold_copper_zscore_252d,Tp50_hi,0.0526,gte,P2_long_short,252,12,0.1627,1.12,-44.16,15.45,1566,True
gold_copper_pctrank_1260d,Tp50_lo,0.5612,lte,P1_long_cash,189,9,0.1624,1.17,-21.64,6.28,1566,True
gold_copper_roc_63d,Trp25_lo,-6.739,lte,P1_long_cash,147,7,0.1615,0.84,-12.5,9.66,1566,True
gold_copper_roc_63d,Tp25_lo,-6.739,lte,P1_long_cash,147,7,0.1615,0.84,-12.5,9.66,1566,True
gold_copper_acceleration,Tp50_hi,-0.0707,gte,P1_long_cash,105,5,0.1611,1.31,-32.71,34.44,1566,True
gold_copper_pctrank_504d,Tp75_lo,0.841,lte,P2_long_short,0,0,0.1603,1.1,-39.58,19.31,1566,True
gold_copper_pctrank_504d,Tp50_lo,0.5268,lte,P1_long_cash,210,10,0.1601,1.11,-21.64,4.83,1566,True
gold_copper_mom_63d,Tfix07_hi,0.7,gte,P2_long_short,168,8,0.1597,1.09,-44.38,39.59,1566,True
gold_copper_mom_63d,Tp50_hi,0.758,gte,P2_long_short,168,8,0.1597,1.09,-44.38,39.59,1566,True
gold_copper_mom_252d,Tp75_lo,65.8527,lte,P1_long_cash,189,9,0.1589,1.23,-21.92,14.97,1566,True
gold_copper_mom_21d,Tp90_lo,32.7891,lte,P2_long_short,231,11,0.1572,1.03,-42.33,25.75,1566,True
gold_copper_mom_252d,Tz1_lo,-1.0,lte,P1_long_cash,252,12,0.1569,1.13,-25.57,6.44,1566,True
gold_copper_mom_252d,Tzn1_lo,-1.0,lte,P1_long_cash,252,12,0.1569,1.13,-25.57,6.44,1566,True
gold_copper_mom_21d,Tp25_hi,-15.533,gte,P2_long_short,189,9,0.1569,1.02,-42.74,50.85,1566,True
gold_copper_mom_21d,Tp50_hi,0.098,gte,P2_long_short,126,6,0.1567,1.03,-40.27,62.11,1566,True
gold_copper_roc_21d,Tp50_hi,0.0209,gte,P2_long_short,126,6,0.1567,1.03,-40.27,62.11,1566,True
gold_copper_roc_21d,Tp25_hi,-4.0484,gte,P2_long_short,231,11,0.1566,1.03,-44.57,41.2,1566,True
gold_copper_acceleration,Tp75_lo,6.1247,lte,P2_long_short,231,11,0.156,1.0,-36.67,39.91,1566,True
gold_copper_acceleration,Tz1_hi,1.0,gte,P1_long_cash,147,7,0.156,1.21,-41.53,32.34,1566,True
gold_copper_zscore_126d,Tp50_hi,-0.0334,gte,P1_long_cash,105,5,0.1556,1.16,-42.33,17.06,1566,True
gold_copper_zscore_252d,Tzn1_lo,-1.0,lte,P1_long_cash,126,6,0.1552,0.71,-7.23,3.7,1566,True
gold_copper_zscore_252d,Tz1_lo,-1.0,lte,P1_long_cash,126,6,0.1552,0.71,-7.23,3.7,1566,True
gold_copper_mom_252d,Tp75_hi,65.8527,gte,P2_long_short,21,1,0.1551,0.98,-42.39,30.25,1566,True
gold_copper_mom_63d,Tzn1_lo,-1.0,lte,P1_long_cash,210,10,0.1548,1.17,-20.84,21.24,1566,True
gold_copper_mom_63d,Tz1_lo,-1.0,lte,P1_long_cash,210,10,0.1548,1.17,-20.84,21.24,1566,True
gold_copper_mom_63d,Tp50_hi,0.758,gte,P1_long_cash,21,1,0.1547,1.16,-41.5,19.47,1566,True
gold_copper_roc_5d,Tz1_lo,-1.0,lte,P2_long_short,189,9,0.1547,0.98,-40.52,94.62,1566,True
gold_copper_mom_63d,Tfix07_hi,0.7,gte,P1_long_cash,21,1,0.1547,1.16,-41.5,19.47,1566,True
gold_copper_roc_5d,Tzn1_lo,-1.0,lte,P2_long_short,189,9,0.1547,0.98,-40.52,94.62,1566,True
gold_copper_pctrank_1260d,Tz1_hi,1.0,gte,P1_long_cash,21,1,0.1544,0.47,-5.01,4.18,1566,True
gold_copper_roc_21d,Trp25_lo,-4.0484,lte,P1_long_cash,189,9,0.1544,0.8,-17.98,20.92,1566,True
gold_copper_roc_21d,Tp25_lo,-4.0484,lte,P1_long_cash,189,9,0.1544,0.8,-17.98,20.92,1566,True
gold_copper_roc_126d,Tp90_hi,26.555,gte,P1_long_cash,21,1,0.1538,0.81,-13.02,6.76,1566,True
