signal,threshold,strategy,lead_days,lookback,oos_sharpe,oos_ann_return,max_drawdown,win_rate,n_trades,annual_turnover,valid,oos_n_obs,oos_n_trades
S3a_pctrank_12m,T1_p50,P2,3,LB24,0.6738,0.061585,-0.141686,0.5775,221,7.92,True,71,221
S3a_pctrank_12m,T1_p50,P3,3,LB24,0.2988,0.042509,-0.246616,0.5493,58,1.97,True,71,58
S3a_pctrank_12m,T1_p60,P1,3,LB24,0.6592,0.059723,-0.141686,0.3521,66,2.24,True,71,66
S3a_pctrank_12m,T1_p60,P2,3,LB24,0.6738,0.061585,-0.141686,0.5775,221,7.92,True,71,221
S3a_pctrank_12m,T1_p60,P3,3,LB24,0.1417,0.02023,-0.274883,0.507,66,2.24,True,71,66
S3a_pctrank_12m,T1_p70,P1,3,LB24,0.7326,0.068083,-0.143093,0.3944,58,1.97,True,71,58
S3a_pctrank_12m,T1_p70,P2,3,LB24,0.6738,0.061585,-0.141686,0.5775,221,7.92,True,71,221
S3a_pctrank_12m,T1_p70,P3,3,LB24,0.2593,0.036949,-0.25875,0.5352,58,1.97,True,71,58
S3a_pctrank_12m,T1_p75,P1,3,LB24,0.3399,0.041536,-0.20518,0.4648,47,1.59,True,71,47
S3a_pctrank_12m,T1_p75,P2,3,LB24,0.6738,0.061585,-0.141686,0.5775,221,7.92,True,71,221
S3a_pctrank_12m,T1_p75,P3,3,LB24,-0.1129,-0.016144,-0.309773,0.5493,47,1.59,False,71,47
S3a_pctrank_12m,T1_p80,P1,3,LB24,0.3399,0.041536,-0.20518,0.4648,47,1.59,True,71,47
S3a_pctrank_12m,T1_p80,P2,3,LB24,0.6738,0.061585,-0.141686,0.5775,221,7.92,True,71,221
S3a_pctrank_12m,T1_p80,P3,3,LB24,-0.1129,-0.016144,-0.309773,0.5493,47,1.59,False,71,47
S3a_pctrank_12m,T1_p85,P1,3,LB24,0.6068,0.077949,-0.20518,0.5352,37,1.25,True,71,37
S3a_pctrank_12m,T1_p85,P2,3,LB24,0.6738,0.061585,-0.141686,0.5775,221,7.92,True,71,221
S3a_pctrank_12m,T1_p85,P3,3,LB24,0.399,0.056681,-0.20518,0.6197,37,1.25,True,71,37
S3a_pctrank_12m,T3_z0.0,P1,3,LB24,0.7758,0.06889,-0.142115,0.338,62,2.1,True,71,62
S3a_pctrank_12m,T3_z0.0,P2,3,LB24,0.6738,0.061585,-0.141686,0.5775,221,7.92,True,71,221
S3a_pctrank_12m,T3_z0.0,P3,3,LB24,0.2709,0.038564,-0.258772,0.5493,62,2.1,True,71,62
S3a_pctrank_12m,T3_z0.5,P1,3,LB24,0.5431,0.059069,-0.163871,0.4085,52,1.76,True,71,52
S3a_pctrank_12m,T3_z0.5,P2,3,LB24,0.6738,0.061585,-0.141686,0.5775,221,7.92,True,71,221
S3a_pctrank_12m,T3_z0.5,P3,3,LB24,0.1325,0.01892,-0.227252,0.5775,52,1.76,True,71,52
S3a_pctrank_12m,T3_z1.0,P1,3,LB24,0.6033,0.078387,-0.20518,0.5352,42,1.42,True,71,42
S3a_pctrank_12m,T3_z1.0,P2,3,LB24,0.6738,0.061585,-0.141686,0.5775,221,7.92,True,71,221
S3a_pctrank_12m,T3_z1.0,P3,3,LB24,0.4054,0.057557,-0.226864,0.6197,42,1.42,True,71,42
S3a_pctrank_12m,T3_z1.5,P1,3,LB24,0.5914,0.078463,-0.20518,0.6056,21,0.71,True,71,21
S3a_pctrank_12m,T3_z1.5,P2,3,LB24,0.6738,0.061585,-0.141686,0.5775,221,7.92,True,71,221
S3a_pctrank_12m,T3_z1.5,P3,3,LB24,0.4062,0.057708,-0.20518,0.6479,21,0.71,True,71,21
S3a_pctrank_12m,T3_z2.0,P1,3,LB24,0.5612,0.07653,-0.20518,0.6479,17,0.58,True,71,17
S3a_pctrank_12m,T3_z2.0,P2,3,LB24,0.6738,0.061585,-0.141686,0.5775,221,7.92,True,71,221
S3a_pctrank_12m,T3_z2.0,P3,3,LB24,0.3783,0.053843,-0.238659,0.6761,17,0.58,True,71,17
S3b_pctrank_24m,T1_p40,P1,0,LB24,0.6471,0.034111,-0.072108,0.2676,39,1.32,True,71,39
S3b_pctrank_24m,T1_p40,P2,0,LB24,0.6709,0.038285,-0.091555,0.6338,196,7.08,True,71,196
S3b_pctrank_24m,T1_p40,P3,0,LB24,-0.2166,-0.030995,-0.271583,0.493,39,1.32,False,71,39
S3b_pctrank_24m,T1_p50,P1,0,LB24,0.7965,0.047227,-0.072108,0.3099,37,1.25,True,71,37
S3b_pctrank_24m,T1_p50,P2,0,LB24,0.6709,0.038285,-0.091555,0.6338,196,7.08,True,71,196
S3b_pctrank_24m,T1_p50,P3,0,LB24,-0.0332,-0.004763,-0.250489,0.5211,37,1.25,False,71,37
S3b_pctrank_24m,T1_p60,P1,0,LB24,0.5706,0.038291,-0.135364,0.338,43,1.46,True,71,43
S3b_pctrank_24m,T1_p60,P2,0,LB24,0.6709,0.038285,-0.091555,0.6338,196,7.08,True,71,196
S3b_pctrank_24m,T1_p60,P3,0,LB24,-0.1579,-0.022636,-0.346141,0.507,43,1.46,False,71,43
S3b_pctrank_24m,T1_p70,P1,0,LB24,0.6989,0.048706,-0.119431,0.4085,37,1.25,True,71,37
S3b_pctrank_24m,T1_p70,P2,0,LB24,0.6709,0.038285,-0.091555,0.6338,196,7.08,True,71,196
S3b_pctrank_24m,T1_p70,P3,0,LB24,-0.0126,-0.001805,-0.342361,0.5634,37,1.25,False,71,37
S3b_pctrank_24m,T1_p75,P1,0,LB24,0.843,0.060079,-0.118846,0.4789,43,1.46,True,71,43
S3b_pctrank_24m,T1_p75,P2,0,LB24,0.6709,0.038285,-0.091555,0.6338,196,7.08,True,71,196
S3b_pctrank_24m,T1_p75,P3,0,LB24,0.1461,0.020942,-0.287319,0.6056,43,1.46,True,71,43
S3b_pctrank_24m,T1_p80,P1,0,LB24,0.8255,0.068371,-0.083804,0.5493,41,1.39,True,71,41
S3b_pctrank_24m,T1_p80,P2,0,LB24,0.6709,0.038285,-0.091555,0.6338,196,7.08,True,71,196
S3b_pctrank_24m,T1_p80,P3,0,LB24,0.2621,0.037524,-0.221862,0.662,41,1.39,True,71,41
S3b_pctrank_24m,T1_p85,P1,0,LB24,0.8255,0.068371,-0.083804,0.5493,41,1.39,True,71,41
S3b_pctrank_24m,T1_p85,P2,0,LB24,0.6709,0.038285,-0.091555,0.6338,196,7.08,True,71,196
S3b_pctrank_24m,T1_p85,P3,0,LB24,0.2621,0.037524,-0.221862,0.662,41,1.39,True,71,41
S3b_pctrank_24m,T3_z0.0,P1,0,LB24,0.8496,0.049724,-0.07341,0.338,37,1.25,True,71,37
S3b_pctrank_24m,T3_z0.0,P2,0,LB24,0.6709,0.038285,-0.091555,0.6338,196,7.08,True,71,196
S3b_pctrank_24m,T3_z0.0,P3,0,LB24,0.0016,0.000231,-0.252311,0.5493,37,1.25,True,71,37
S3b_pctrank_24m,T3_z0.5,P1,0,LB24,0.8438,0.049973,-0.073873,0.3521,41,1.39,True,71,41
S3b_pctrank_24m,T3_z0.5,P2,0,LB24,0.6709,0.038285,-0.091555,0.6338,196,7.08,True,71,196
S3b_pctrank_24m,T3_z0.5,P3,0,LB24,0.0051,0.000729,-0.252311,0.5493,41,1.39,True,71,41
S3b_pctrank_24m,T3_z1.0,P1,0,LB24,0.4733,0.053391,-0.249725,0.4789,35,1.19,True,71,35
S3b_pctrank_24m,T3_z1.0,P2,0,LB24,0.6709,0.038285,-0.091555,0.6338,196,7.08,True,71,196
S3b_pctrank_24m,T3_z1.0,P3,0,LB24,0.0527,0.007564,-0.378818,0.5775,35,1.19,True,71,35
S3b_pctrank_24m,T3_z1.5,P1,0,LB24,0.4533,0.056454,-0.225573,0.5775,27,0.92,True,71,27
S3b_pctrank_24m,T3_z1.5,P2,0,LB24,0.6709,0.038285,-0.091555,0.6338,196,7.08,True,71,196
S3b_pctrank_24m,T3_z1.5,P3,0,LB24,0.0954,0.013691,-0.33788,0.6197,27,0.92,True,71,27
S3b_pctrank_24m,T3_z2.0,P1,0,LB24,0.6641,0.085108,-0.20518,0.6479,21,0.71,True,71,21
S3b_pctrank_24m,T3_z2.0,P2,0,LB24,0.6709,0.038285,-0.091555,0.6338,196,7.08,True,71,196
S3b_pctrank_24m,T3_z2.0,P3,0,LB24,0.5004,0.071,-0.20518,0.6901,21,0.71,True,71,21
S3b_pctrank_24m,T1_p40,P1,1,LB24,1.0423,0.056181,-0.071608,0.3099,39,1.32,True,71,39
S3b_pctrank_24m,T1_p40,P2,1,LB24,0.8154,0.049672,-0.074385,0.5915,195,7.07,True,71,195
S3b_pctrank_24m,T1_p40,P3,1,LB24,0.092,0.013146,-0.246156,0.5634,39,1.32,True,71,39
S3b_pctrank_24m,T1_p50,P1,1,LB24,0.8617,0.05107,-0.071608,0.3239,37,1.25,True,71,37
S3b_pctrank_24m,T1_p50,P2,1,LB24,0.8154,0.049672,-0.074385,0.5915,195,7.07,True,71,195
S3b_pctrank_24m,T1_p50,P3,1,LB24,0.0204,0.002922,-0.246156,0.5352,37,1.25,True,71,37
S3b_pctrank_24m,T1_p60,P1,1,LB24,0.7149,0.053277,-0.083434,0.3662,43,1.46,True,71,43
S3b_pctrank_24m,T1_p60,P2,1,LB24,0.8154,0.049672,-0.074385,0.5915,195,7.07,True,71,195
S3b_pctrank_24m,T1_p60,P3,1,LB24,0.0513,0.007337,-0.262853,0.5352,43,1.46,True,71,43
S3b_pctrank_24m,T1_p70,P1,1,LB24,0.6054,0.052322,-0.16165,0.4366,37,1.25,True,71,37
S3b_pctrank_24m,T1_p70,P2,1,LB24,0.8154,0.049672,-0.074385,0.5915,195,7.07,True,71,195
S3b_pctrank_24m,T1_p70,P3,1,LB24,0.0379,0.005427,-0.367993,0.5915,37,1.25,True,71,37
S3b_pctrank_24m,T1_p75,P1,1,LB24,0.7033,0.063748,-0.142588,0.507,43,1.46,True,71,43
S3b_pctrank_24m,T1_p75,P2,1,LB24,0.8154,0.049672,-0.074385,0.5915,195,7.07,True,71,195
S3b_pctrank_24m,T1_p75,P3,1,LB24,0.1979,0.028279,-0.248421,0.6338,43,1.46,True,71,43
S3b_pctrank_24m,T1_p80,P1,1,LB24,0.31,0.034652,-0.230456,0.5352,41,1.39,True,71,41
S3b_pctrank_24m,T1_p80,P2,1,LB24,0.8154,0.049672,-0.074385,0.5915,195,7.07,True,71,195
S3b_pctrank_24m,T1_p80,P3,1,LB24,-0.209,-0.029914,-0.452885,0.6197,41,1.39,False,71,41
S3b_pctrank_24m,T1_p85,P1,1,LB24,0.31,0.034652,-0.230456,0.5352,41,1.39,True,71,41
S3b_pctrank_24m,T1_p85,P2,1,LB24,0.8154,0.049672,-0.074385,0.5915,195,7.07,True,71,195
S3b_pctrank_24m,T1_p85,P3,1,LB24,-0.209,-0.029914,-0.452885,0.6197,41,1.39,False,71,41
S3b_pctrank_24m,T3_z0.0,P1,1,LB24,0.5974,0.041641,-0.133853,0.3521,37,1.25,True,71,37
S3b_pctrank_24m,T3_z0.0,P2,1,LB24,0.8154,0.049672,-0.074385,0.5915,195,7.07,True,71,195
S3b_pctrank_24m,T3_z0.0,P3,1,LB24,-0.1113,-0.015934,-0.35457,0.5493,37,1.25,False,71,37
S3b_pctrank_24m,T3_z0.5,P1,1,LB24,0.6559,0.045993,-0.133853,0.3803,41,1.39,True,71,41
S3b_pctrank_24m,T3_z0.5,P2,1,LB24,0.8154,0.049672,-0.074385,0.5915,195,7.07,True,71,195
S3b_pctrank_24m,T3_z0.5,P3,1,LB24,-0.0505,-0.007231,-0.35457,0.5775,41,1.39,False,71,41
S3b_pctrank_24m,T3_z1.0,P1,1,LB24,0.9318,0.103122,-0.20518,0.5634,35,1.19,True,71,35
S3b_pctrank_24m,T3_z1.0,P2,1,LB24,0.8154,0.049672,-0.074385,0.5915,195,7.07,True,71,195
S3b_pctrank_24m,T3_z1.0,P3,1,LB24,0.7679,0.107027,-0.20518,0.7324,35,1.19,True,71,35
S3b_pctrank_24m,T3_z1.5,P1,1,LB24,0.8611,0.103776,-0.20518,0.6197,27,0.92,True,71,27
S3b_pctrank_24m,T3_z1.5,P2,1,LB24,0.8154,0.049672,-0.074385,0.5915,195,7.07,True,71,195
S3b_pctrank_24m,T3_z1.5,P3,1,LB24,0.7776,0.108335,-0.20518,0.7042,27,0.92,True,71,27
S3b_pctrank_24m,T3_z2.0,P1,1,LB24,0.6795,0.086783,-0.20518,0.6479,21,0.71,True,71,21
S3b_pctrank_24m,T3_z2.0,P2,1,LB24,0.8154,0.049672,-0.074385,0.5915,195,7.07,True,71,195
S3b_pctrank_24m,T3_z2.0,P3,1,LB24,0.5254,0.074349,-0.20518,0.6901,21,0.71,True,71,21
S3b_pctrank_24m,T1_p40,P1,2,LB24,0.5377,0.037038,-0.142159,0.2958,38,1.29,True,71,38
S3b_pctrank_24m,T1_p40,P2,2,LB24,0.3601,0.027978,-0.201543,0.5775,194,7.05,True,71,194
S3b_pctrank_24m,T1_p40,P3,2,LB24,-0.1757,-0.025142,-0.353678,0.5211,38,1.29,False,71,38
S3b_pctrank_24m,T1_p50,P1,2,LB24,0.6401,0.046119,-0.142159,0.338,36,1.22,True,71,36
S3b_pctrank_24m,T1_p50,P2,2,LB24,0.3601,0.027978,-0.201543,0.5775,194,7.05,True,71,194
S3b_pctrank_24m,T1_p50,P3,2,LB24,-0.0487,-0.00698,-0.353678,0.5493,36,1.22,False,71,36
S3b_pctrank_24m,T1_p60,P1,2,LB24,0.2546,0.023649,-0.246986,0.3803,42,1.42,True,71,42
S3b_pctrank_24m,T1_p60,P2,2,LB24,0.3601,0.027978,-0.201543,0.5775,194,7.05,True,71,194
S3b_pctrank_24m,T1_p60,P3,2,LB24,-0.3641,-0.05192,-0.486651,0.5634,42,1.42,False,71,42
S3b_pctrank_24m,T1_p70,P1,2,LB24,0.2246,0.022865,-0.188917,0.4225,36,1.22,True,71,36
S3b_pctrank_24m,T1_p70,P2,2,LB24,0.3601,0.027978,-0.201543,0.5775,194,7.05,True,71,194
S3b_pctrank_24m,T1_p70,P3,2,LB24,-0.3753,-0.053488,-0.40087,0.5634,36,1.22,False,71,36
S3b_pctrank_24m,T1_p75,P1,2,LB24,0.4069,0.045007,-0.176972,0.507,42,1.42,True,71,42
S3b_pctrank_24m,T1_p75,P2,2,LB24,0.3601,0.027978,-0.201543,0.5775,194,7.05,True,71,194
S3b_pctrank_24m,T1_p75,P3,2,LB24,-0.0642,-0.009202,-0.378851,0.6338,42,1.42,False,71,42
S3b_pctrank_24m,T1_p80,P1,2,LB24,0.4887,0.06287,-0.20518,0.5493,41,1.39,True,71,41
S3b_pctrank_24m,T1_p80,P2,2,LB24,0.3601,0.027978,-0.201543,0.5775,194,7.05,True,71,194
S3b_pctrank_24m,T1_p80,P3,2,LB24,0.1858,0.026523,-0.237443,0.6338,41,1.39,True,71,41
S3b_pctrank_24m,T1_p85,P1,2,LB24,0.4887,0.06287,-0.20518,0.5493,41,1.39,True,71,41
S3b_pctrank_24m,T1_p85,P2,2,LB24,0.3601,0.027978,-0.201543,0.5775,194,7.05,True,71,194
S3b_pctrank_24m,T1_p85,P3,2,LB24,0.1858,0.026523,-0.237443,0.6338,41,1.39,True,71,41
S3b_pctrank_24m,T3_z0.0,P1,2,LB24,0.1336,0.012147,-0.257382,0.338,36,1.22,True,71,36
S3b_pctrank_24m,T3_z0.0,P2,2,LB24,0.3601,0.027978,-0.201543,0.5775,194,7.05,True,71,194
S3b_pctrank_24m,T3_z0.0,P3,2,LB24,-0.5287,-0.074923,-0.500804,0.5211,36,1.22,False,71,36
S3b_pctrank_24m,T3_z0.5,P1,2,LB24,0.2441,0.022613,-0.257382,0.3662,40,1.36,True,71,40
S3b_pctrank_24m,T3_z0.5,P2,2,LB24,0.3601,0.027978,-0.201543,0.5775,194,7.05,True,71,194
S3b_pctrank_24m,T3_z0.5,P3,2,LB24,-0.379,-0.053991,-0.500804,0.5493,40,1.36,False,71,40
S3b_pctrank_24m,T3_z1.0,P1,2,LB24,0.4444,0.05194,-0.247809,0.5211,34,1.15,True,71,34
S3b_pctrank_24m,T3_z1.0,P2,2,LB24,0.3601,0.027978,-0.201543,0.5775,194,7.05,True,71,194
S3b_pctrank_24m,T3_z1.0,P3,2,LB24,0.0325,0.004663,-0.373107,0.662,34,1.15,True,71,34
S3b_pctrank_24m,T3_z1.5,P1,2,LB24,0.5125,0.066607,-0.284576,0.6197,26,0.88,True,71,26
S3b_pctrank_24m,T3_z1.5,P2,2,LB24,0.3601,0.027978,-0.201543,0.5775,194,7.05,True,71,194
S3b_pctrank_24m,T3_z1.5,P3,2,LB24,0.2376,0.033998,-0.430213,0.7042,26,0.88,True,71,26
S3b_pctrank_24m,T3_z2.0,P1,2,LB24,0.4663,0.06271,-0.247817,0.6338,20,0.68,True,71,20
S3b_pctrank_24m,T3_z2.0,P2,2,LB24,0.3601,0.027978,-0.201543,0.5775,194,7.05,True,71,194
S3b_pctrank_24m,T3_z2.0,P3,2,LB24,0.1831,0.026203,-0.367076,0.662,20,0.68,True,71,20
S3b_pctrank_24m,T1_p40,P1,3,LB24,0.4723,0.035234,-0.143093,0.2817,38,1.29,True,71,38
S3b_pctrank_24m,T1_p40,P2,3,LB24,0.7157,0.057998,-0.141686,0.6056,193,7.04,True,71,193
S3b_pctrank_24m,T1_p40,P3,3,LB24,-0.2011,-0.028748,-0.279532,0.4789,38,1.29,False,71,38
S3b_pctrank_24m,T1_p50,P1,3,LB24,0.6262,0.047414,-0.141686,0.338,36,1.22,True,71,36
S3b_pctrank_24m,T1_p50,P2,3,LB24,0.7157,0.057998,-0.141686,0.6056,193,7.04,True,71,193
S3b_pctrank_24m,T1_p50,P3,3,LB24,-0.0307,-0.004389,-0.270583,0.5352,36,1.22,False,71,36
S3b_pctrank_24m,T1_p60,P1,3,LB24,0.8177,0.077756,-0.141686,0.3944,38,1.29,True,71,38
S3b_pctrank_24m,T1_p60,P2,3,LB24,0.7157,0.057998,-0.141686,0.6056,193,7.04,True,71,193
S3b_pctrank_24m,T1_p60,P3,3,LB24,0.3972,0.056295,-0.272209,0.5493,38,1.29,True,71,38
S3b_pctrank_24m,T1_p70,P1,3,LB24,0.7739,0.075287,-0.141686,0.4225,36,1.22,True,71,36
S3b_pctrank_24m,T1_p70,P2,3,LB24,0.7157,0.057998,-0.141686,0.6056,193,7.04,True,71,193
S3b_pctrank_24m,T1_p70,P3,3,LB24,0.3616,0.051358,-0.224276,0.5493,36,1.22,True,71,36
S3b_pctrank_24m,T1_p75,P1,3,LB24,0.7936,0.084,-0.141686,0.4789,41,1.39,True,71,41
S3b_pctrank_24m,T1_p75,P2,3,LB24,0.7157,0.057998,-0.141686,0.6056,193,7.04,True,71,193
S3b_pctrank_24m,T1_p75,P3,3,LB24,0.4861,0.068783,-0.291613,0.5634,41,1.39,True,71,41
S3b_pctrank_24m,T1_p80,P1,3,LB24,0.517,0.065897,-0.20518,0.5352,41,1.39,True,71,41
S3b_pctrank_24m,T1_p80,P2,3,LB24,0.7157,0.057998,-0.141686,0.6056,193,7.04,True,71,193
S3b_pctrank_24m,T1_p80,P3,3,LB24,0.2281,0.032577,-0.257726,0.5915,41,1.39,True,71,41
S3b_pctrank_24m,T1_p85,P1,3,LB24,0.517,0.065897,-0.20518,0.5352,41,1.39,True,71,41
S3b_pctrank_24m,T1_p85,P2,3,LB24,0.7157,0.057998,-0.141686,0.6056,193,7.04,True,71,193
S3b_pctrank_24m,T1_p85,P3,3,LB24,0.2281,0.032577,-0.257726,0.5915,41,1.39,True,71,41
S3b_pctrank_24m,T3_z0.0,P1,3,LB24,0.7374,0.066467,-0.141686,0.3662,36,1.22,True,71,36
S3b_pctrank_24m,T3_z0.0,P2,3,LB24,0.7157,0.057998,-0.141686,0.6056,193,7.04,True,71,193
S3b_pctrank_24m,T3_z0.0,P3,3,LB24,0.2367,0.033716,-0.270583,0.5634,36,1.22,True,71,36
S3b_pctrank_24m,T3_z0.5,P1,3,LB24,0.7327,0.066071,-0.141686,0.3803,40,1.36,True,71,40
S3b_pctrank_24m,T3_z0.5,P2,3,LB24,0.7157,0.057998,-0.141686,0.6056,193,7.04,True,71,193
S3b_pctrank_24m,T3_z0.5,P3,3,LB24,0.231,0.032924,-0.270583,0.5634,40,1.36,True,71,40
S3b_pctrank_24m,T3_z1.0,P1,3,LB24,0.4217,0.049586,-0.232063,0.4789,34,1.15,True,71,34
S3b_pctrank_24m,T3_z1.0,P2,3,LB24,0.7157,0.057998,-0.141686,0.6056,193,7.04,True,71,193
S3b_pctrank_24m,T3_z1.0,P3,3,LB24,-0.0003,-4.5e-05,-0.36462,0.5775,34,1.15,False,71,34
S3b_pctrank_24m,T3_z1.5,P1,3,LB24,0.5055,0.065487,-0.20518,0.5775,26,0.88,True,71,26
S3b_pctrank_24m,T3_z1.5,P2,3,LB24,0.7157,0.057998,-0.141686,0.6056,193,7.04,True,71,193
S3b_pctrank_24m,T3_z1.5,P3,3,LB24,0.2223,0.031757,-0.298972,0.6197,26,0.88,True,71,26
S3b_pctrank_24m,T3_z2.0,P1,3,LB24,0.7317,0.098602,-0.20518,0.6479,19,0.64,True,71,19
S3b_pctrank_24m,T3_z2.0,P2,3,LB24,0.7157,0.057998,-0.141686,0.6056,193,7.04,True,71,193
S3b_pctrank_24m,T3_z2.0,P3,3,LB24,0.6997,0.097988,-0.20518,0.6901,19,0.64,True,71,19
S3c_pctrank_36m,T1_p40,P1,0,LB24,0.6211,0.034041,-0.072108,0.2535,39,1.32,True,71,39
S3c_pctrank_36m,T1_p40,P2,0,LB24,0.708,0.039883,-0.085729,0.6056,195,7.18,True,71,195
S3c_pctrank_36m,T1_p40,P3,0,LB24,-0.2176,-0.031136,-0.250489,0.4789,39,1.32,False,71,39
S3c_pctrank_36m,T1_p50,P1,0,LB24,0.5368,0.03554,-0.118193,0.3239,31,1.05,True,71,31
S3c_pctrank_36m,T1_p50,P2,0,LB24,0.708,0.039883,-0.085729,0.6056,195,7.18,True,71,195
S3c_pctrank_36m,T1_p50,P3,0,LB24,-0.1965,-0.028137,-0.340758,0.507,31,1.05,False,71,31
S3c_pctrank_36m,T1_p60,P1,0,LB24,0.4113,0.032701,-0.187106,0.4085,35,1.19,True,71,35
S3c_pctrank_36m,T1_p60,P2,0,LB24,0.708,0.039883,-0.085729,0.6056,195,7.18,True,71,195
S3c_pctrank_36m,T1_p60,P3,0,LB24,-0.2361,-0.033815,-0.41674,0.5352,35,1.19,False,71,35
S3c_pctrank_36m,T1_p70,P1,0,LB24,0.6889,0.0598,-0.142588,0.5211,27,0.92,True,71,27
S3c_pctrank_36m,T1_p70,P2,0,LB24,0.708,0.039883,-0.085729,0.6056,195,7.18,True,71,195
S3c_pctrank_36m,T1_p70,P3,0,LB24,0.1421,0.020383,-0.271472,0.6197,27,0.92,True,71,27
S3c_pctrank_36m,T1_p75,P1,0,LB24,0.8801,0.08823,-0.141686,0.6056,23,0.78,True,71,23
S3c_pctrank_36m,T1_p75,P2,0,LB24,0.708,0.039883,-0.085729,0.6056,195,7.18,True,71,195
S3c_pctrank_36m,T1_p75,P3,0,LB24,0.5459,0.077242,-0.175283,0.6901,23,0.78,True,71,23
S3c_pctrank_36m,T1_p80,P1,0,LB24,0.7484,0.080469,-0.141686,0.6197,25,0.85,True,71,25
S3c_pctrank_36m,T1_p80,P2,0,LB24,0.708,0.039883,-0.085729,0.6056,195,7.18,True,71,195
S3c_pctrank_36m,T1_p80,P3,0,LB24,0.434,0.061721,-0.175283,0.6901,25,0.85,True,71,25
S3c_pctrank_36m,T1_p85,P1,0,LB24,0.7019,0.076016,-0.141686,0.6197,25,0.85,True,71,25
S3c_pctrank_36m,T1_p85,P2,0,LB24,0.708,0.039883,-0.085729,0.6056,195,7.18,True,71,195
S3c_pctrank_36m,T1_p85,P3,0,LB24,0.3706,0.052815,-0.176122,0.6761,25,0.85,True,71,25
S3c_pctrank_36m,T3_z0.0,P1,0,LB24,0.7558,0.043118,-0.072108,0.2958,33,1.12,True,71,33
S3c_pctrank_36m,T3_z0.0,P2,0,LB24,0.708,0.039883,-0.085729,0.6056,195,7.18,True,71,195
S3c_pctrank_36m,T3_z0.0,P3,0,LB24,-0.0906,-0.012981,-0.250489,0.5211,33,1.12,False,71,33
S3c_pctrank_36m,T3_z0.5,P1,0,LB24,0.8187,0.048247,-0.07341,0.3521,47,1.59,True,71,47
S3c_pctrank_36m,T3_z0.5,P2,0,LB24,0.708,0.039883,-0.085729,0.6056,195,7.18,True,71,195
S3c_pctrank_36m,T3_z0.5,P3,0,LB24,-0.019,-0.002723,-0.252311,0.5493,47,1.59,False,71,47
S3c_pctrank_36m,T3_z1.0,P1,0,LB24,0.6311,0.043487,-0.135796,0.4085,39,1.32,True,71,39
S3c_pctrank_36m,T3_z1.0,P2,0,LB24,0.708,0.039883,-0.085729,0.6056,195,7.18,True,71,195
S3c_pctrank_36m,T3_z1.0,P3,0,LB24,-0.0852,-0.012242,-0.346141,0.5634,39,1.32,False,71,39
S3c_pctrank_36m,T3_z1.5,P1,0,LB24,0.4949,0.057448,-0.237022,0.5352,31,1.05,True,71,31
S3c_pctrank_36m,T3_z1.5,P2,0,LB24,0.708,0.039883,-0.085729,0.6056,195,7.18,True,71,195
S3c_pctrank_36m,T3_z1.5,P3,0,LB24,0.1093,0.015678,-0.357421,0.6197,31,1.05,True,71,31
S3c_pctrank_36m,T3_z2.0,P1,0,LB24,0.6641,0.085108,-0.20518,0.6479,13,0.44,True,71,13
S3c_pctrank_36m,T3_z2.0,P2,0,LB24,0.708,0.039883,-0.085729,0.6056,195,7.18,True,71,195
S3c_pctrank_36m,T3_z2.0,P3,0,LB24,0.5004,0.071,-0.20518,0.6901,13,0.44,True,71,13
S3c_pctrank_36m,T1_p40,P1,1,LB24,0.7808,0.043701,-0.071608,0.2817,39,1.32,True,71,39
S3c_pctrank_36m,T1_p40,P2,1,LB24,0.8867,0.052077,-0.071608,0.5634,194,7.16,True,71,194
S3c_pctrank_36m,T1_p40,P3,1,LB24,-0.0826,-0.011816,-0.246156,0.5211,39,1.32,False,71,39
S3c_pctrank_36m,T1_p50,P1,1,LB24,0.6714,0.050616,-0.142588,0.3521,31,1.05,True,71,31
S3c_pctrank_36m,T1_p50,P2,1,LB24,0.8867,0.052077,-0.071608,0.5634,194,7.16,True,71,194
S3c_pctrank_36m,T1_p50,P3,1,LB24,0.0141,0.002015,-0.277779,0.5493,31,1.05,True,71,31
S3c_pctrank_36m,T1_p60,P1,1,LB24,0.6374,0.059448,-0.141686,0.4366,35,1.19,True,71,35
S3c_pctrank_36m,T1_p60,P2,1,LB24,0.8867,0.052077,-0.071608,0.5634,194,7.16,True,71,194
S3c_pctrank_36m,T1_p60,P3,1,LB24,0.1377,0.019678,-0.230566,0.5634,35,1.19,True,71,35
S3c_pctrank_36m,T1_p70,P1,1,LB24,0.5446,0.057567,-0.141686,0.5211,25,0.85,True,71,25
S3c_pctrank_36m,T1_p70,P2,1,LB24,0.8867,0.052077,-0.071608,0.5634,194,7.16,True,71,194
S3c_pctrank_36m,T1_p70,P3,1,LB24,0.1112,0.015918,-0.188936,0.5915,25,0.85,True,71,25
S3c_pctrank_36m,T1_p75,P1,1,LB24,0.6328,0.06824,-0.141686,0.5915,23,0.78,True,71,23
S3c_pctrank_36m,T1_p75,P2,1,LB24,0.8867,0.052077,-0.071608,0.5634,194,7.16,True,71,194
S3c_pctrank_36m,T1_p75,P3,1,LB24,0.2608,0.037262,-0.183192,0.6479,23,0.78,True,71,23
S3c_pctrank_36m,T1_p80,P1,1,LB24,0.4139,0.050706,-0.205638,0.6056,25,0.85,True,71,25
