signal,threshold,strategy,signal_column,lookback,lead_days,oos_sharpe,max_drawdown,valid,lead_source
rs_mom1m,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB63,21,0.6516,-0.1632,True,pipeline
rs_mom1m,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,21,0.604,-0.2313,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,21,0.5439,-0.2136,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,21,0.8439,-0.1416,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB63,21,0.6137,-0.1249,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,21,0.5812,-0.2737,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,21,0.5439,-0.2136,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,21,0.8439,-0.1416,True,pipeline
rs_mom1m,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,21,0.9261,-0.208,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,21,0.5439,-0.2136,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,21,0.8439,-0.1416,True,pipeline
rs_mom1m,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB63,21,0.9268,-0.2787,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB63,21,0.4394,-0.0497,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,21,0.7318,-0.2497,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,21,0.5439,-0.2136,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,21,0.8439,-0.1416,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB63,21,0.599,-0.2709,True,pipeline
rs_mom1m,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB126,21,0.55,-0.2995,True,pipeline
rs_mom1m,T2_roll_p25,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.641,-0.1361,True,pipeline
rs_mom1m,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB126,21,0.5796,-0.1789,True,pipeline
rs_mom1m,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.8707,-0.148,True,pipeline
rs_mom1m,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB126,21,0.4759,-0.1781,True,pipeline
rs_mom1m,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.6721,-0.2363,True,pipeline
rs_mom1m,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB126,21,0.5796,-0.1789,True,pipeline
rs_mom1m,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.8707,-0.148,True,pipeline
rs_mom1m,T2_roll_p75,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.3605,-0.3315,True,pipeline
rs_mom1m,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB126,21,0.3649,-0.1318,True,pipeline
rs_mom1m,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.7334,-0.2452,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB126,21,0.5796,-0.1789,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.8707,-0.148,True,pipeline
rs_mom1m,T3_zscore_1.0,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.5252,-0.33,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB126,21,0.9458,-0.0803,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.4702,-0.3414,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB126,21,0.5796,-0.1789,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.8707,-0.148,True,pipeline
rs_mom1m,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.8186,-0.2525,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB126,21,0.5796,-0.1789,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.8707,-0.148,True,pipeline
rs_mom1m,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.7516,-0.2904,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB126,21,0.9198,-0.0494,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.6017,-0.3078,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB126,21,0.5796,-0.1789,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.8707,-0.148,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB126,21,0.3447,-0.369,True,pipeline
rs_mom1m,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB252,21,0.6564,-0.2761,True,pipeline
rs_mom1m,T2_roll_p25,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.4881,-0.1348,True,pipeline
rs_mom1m,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB252,21,0.6105,-0.1862,True,pipeline
rs_mom1m,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.886,-0.1319,True,pipeline
rs_mom1m,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB252,21,0.3644,-0.1962,True,pipeline
rs_mom1m,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.7328,-0.2263,True,pipeline
rs_mom1m,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB252,21,0.6105,-0.1862,True,pipeline
rs_mom1m,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.886,-0.1319,True,pipeline
rs_mom1m,T2_roll_p75,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.4782,-0.2844,True,pipeline
rs_mom1m,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB252,21,0.5645,-0.0838,True,pipeline
rs_mom1m,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.6545,-0.2478,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB252,21,0.6105,-0.1862,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.886,-0.1319,True,pipeline
rs_mom1m,T3_zscore_1.0,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.3957,-0.2889,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB252,21,0.5883,-0.0801,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.6272,-0.3061,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB252,21,0.6105,-0.1862,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.886,-0.1319,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.3168,-0.3882,True,pipeline
rs_mom1m,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.8899,-0.2575,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB252,21,0.6105,-0.1862,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.886,-0.1319,True,pipeline
rs_mom1m,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.892,-0.2862,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB252,21,0.3249,-0.0662,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.7572,-0.3018,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB252,21,0.6105,-0.1862,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.886,-0.1319,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB252,21,0.6334,-0.3606,True,pipeline
rs_mom1m,T1_fixed_p25,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB_NA,63,1.0573,-0.1432,True,pipeline
rs_mom1m,T1_fixed_p25,P3_long_short_pro,sox_spy_ratio_mom_1m_pct,LB_NA,63,0.9898,-0.1902,True,pipeline
rs_mom1m,T1_fixed_p50,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB_NA,63,1.2343,-0.1372,True,pipeline
rs_mom1m,T1_fixed_p50,P3_long_short_pro,sox_spy_ratio_mom_1m_pct,LB_NA,63,0.9256,-0.1899,True,pipeline
rs_mom1m,T1_fixed_p75,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB_NA,63,0.5853,-0.1761,True,pipeline
rs_mom1m,T1_fixed_p75,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB_NA,63,0.5994,-0.2246,True,pipeline
rs_mom1m,T4_zero,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB_NA,63,1.3091,-0.1372,True,pipeline
rs_mom1m,T4_zero,P3_long_short_pro,sox_spy_ratio_mom_1m_pct,LB_NA,63,1.1015,-0.188,True,pipeline
rs_mom1m,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB63,63,1.1434,-0.1588,True,pipeline
rs_mom1m,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,63,0.9351,-0.1101,True,pipeline
rs_mom1m,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,63,0.4586,-0.19,True,pipeline
rs_mom1m,T2_roll_p25,P3_long_short_pro,sox_spy_ratio_mom_1m_pct,LB63,63,1.1338,-0.1799,True,pipeline
rs_mom1m,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB63,63,0.9171,-0.0809,True,pipeline
rs_mom1m,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,63,0.3674,-0.2695,True,pipeline
rs_mom1m,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,63,0.9351,-0.1101,True,pipeline
rs_mom1m,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,63,0.4586,-0.19,True,pipeline
rs_mom1m,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB63,63,0.5994,-0.1321,True,pipeline
rs_mom1m,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,63,0.5905,-0.2365,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,63,0.9351,-0.1101,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,63,0.4586,-0.19,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,63,1.1686,-0.159,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,63,0.9351,-0.1101,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,63,0.4586,-0.19,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB63,63,1.2489,-0.2004,True,pipeline
rs_mom1m,T3_zscore_1.5,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB63,63,0.4119,-0.1626,True,pipeline
rs_mom1m,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,63,0.7119,-0.2463,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,63,0.9351,-0.1101,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,63,0.4586,-0.19,True,pipeline
rs_mom1m,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB63,63,0.4803,-0.3394,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,63,0.7749,-0.242,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,63,0.9351,-0.1101,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,63,0.4586,-0.19,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB63,63,0.6557,-0.2544,True,pipeline
rs_mom1m,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB126,63,1.1464,-0.156,True,pipeline
rs_mom1m,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB126,63,0.8715,-0.1227,True,pipeline
rs_mom1m,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.5549,-0.1924,True,pipeline
rs_mom1m,T2_roll_p25,P3_long_short_pro,sox_spy_ratio_mom_1m_pct,LB126,63,1.1396,-0.1889,True,pipeline
rs_mom1m,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB126,63,0.4653,-0.1372,True,pipeline
rs_mom1m,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.6743,-0.2568,True,pipeline
rs_mom1m,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB126,63,0.8715,-0.1227,True,pipeline
rs_mom1m,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.5549,-0.1924,True,pipeline
rs_mom1m,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.8221,-0.2056,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB126,63,0.8715,-0.1227,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.5549,-0.1924,True,pipeline
rs_mom1m,T3_zscore_1.0,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.5887,-0.2056,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.9688,-0.1732,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB126,63,0.8715,-0.1227,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.5549,-0.1924,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.9298,-0.2084,True,pipeline
rs_mom1m,T3_zscore_1.5,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB126,63,0.6933,-0.1328,True,pipeline
rs_mom1m,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.5903,-0.2343,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB126,63,0.8715,-0.1227,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.5549,-0.1924,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.863,-0.2276,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB126,63,0.8715,-0.1227,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.5549,-0.1924,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB126,63,0.811,-0.2334,True,pipeline
rs_mom1m,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB252,63,1.0904,-0.1584,True,pipeline
rs_mom1m,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB252,63,0.8975,-0.1054,True,pipeline
rs_mom1m,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.5865,-0.1775,True,pipeline
rs_mom1m,T2_roll_p25,P3_long_short_pro,sox_spy_ratio_mom_1m_pct,LB252,63,1.0201,-0.1606,True,pipeline
rs_mom1m,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB252,63,0.5298,-0.1255,True,pipeline
rs_mom1m,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.6334,-0.2246,True,pipeline
rs_mom1m,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB252,63,0.8975,-0.1054,True,pipeline
rs_mom1m,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.5865,-0.1775,True,pipeline
rs_mom1m,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB252,63,0.4491,-0.1915,True,pipeline
rs_mom1m,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.6885,-0.2463,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB252,63,0.8975,-0.1054,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.5865,-0.1775,True,pipeline
rs_mom1m,T3_zscore_1.0,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.4027,-0.3449,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB252,63,1.0788,-0.1582,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB252,63,0.8975,-0.1054,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.5865,-0.1775,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB252,63,1.0984,-0.1624,True,pipeline
rs_mom1m,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.7872,-0.2225,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB252,63,0.8975,-0.1054,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.5865,-0.1775,True,pipeline
rs_mom1m,T3_zscore_1.5,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.7035,-0.2209,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.9505,-0.2161,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB252,63,0.8975,-0.1054,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.5865,-0.1775,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB252,63,0.9823,-0.2361,True,pipeline
rs_mom1m,T1_fixed_p25,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB_NA,126,0.6807,-0.2185,True,pipeline
rs_mom1m,T1_fixed_p25,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB_NA,126,0.4619,-0.1025,True,pipeline
rs_mom1m,T1_fixed_p25,P3_long_short_pro,sox_spy_ratio_mom_1m_pct,LB_NA,126,0.3824,-0.2234,True,pipeline
rs_mom1m,T1_fixed_p50,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB_NA,126,0.9484,-0.1455,True,pipeline
rs_mom1m,T1_fixed_p50,P3_long_short_pro,sox_spy_ratio_mom_1m_pct,LB_NA,126,0.5625,-0.2411,True,pipeline
rs_mom1m,T1_fixed_p75,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB_NA,126,0.6853,-0.0904,True,pipeline
rs_mom1m,T1_fixed_p75,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB_NA,126,0.532,-0.2288,True,pipeline
rs_mom1m,T4_zero,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB_NA,126,0.7769,-0.1563,True,pipeline
rs_mom1m,T4_zero,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB_NA,126,0.3553,-0.2065,True,pipeline
rs_mom1m,T4_zero,P3_long_short_pro,sox_spy_ratio_mom_1m_pct,LB_NA,126,0.3487,-0.2963,True,pipeline
rs_mom1m,T2_roll_p25,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB63,126,0.7407,-0.2234,True,pipeline
rs_mom1m,T2_roll_p25,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.3523,-0.1665,True,pipeline
rs_mom1m,T2_roll_p25,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,126,0.7357,-0.1449,True,pipeline
rs_mom1m,T2_roll_p25,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.654,-0.1688,True,pipeline
rs_mom1m,T2_roll_p25,P3_long_short_pro,sox_spy_ratio_mom_1m_pct,LB63,126,0.471,-0.2673,True,pipeline
rs_mom1m,T2_roll_p75,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB63,126,0.884,-0.0923,True,pipeline
rs_mom1m,T2_roll_p75,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.351,-0.2928,True,pipeline
rs_mom1m,T2_roll_p75,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,126,0.7357,-0.1449,True,pipeline
rs_mom1m,T2_roll_p75,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.654,-0.1688,True,pipeline
rs_mom1m,T3_zscore_1.0,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB63,126,0.9054,-0.0923,True,pipeline
rs_mom1m,T3_zscore_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.3717,-0.2895,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,126,0.7357,-0.1449,True,pipeline
rs_mom1m,T3_zscore_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.654,-0.1688,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.9248,-0.2008,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,126,0.7357,-0.1449,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.654,-0.1688,True,pipeline
rs_mom1m,T3_zscore_neg_1.0,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.8701,-0.2237,True,pipeline
rs_mom1m,T3_zscore_1.5,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB63,126,0.7113,-0.0622,True,pipeline
rs_mom1m,T3_zscore_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.5548,-0.2792,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,126,0.7357,-0.1449,True,pipeline
rs_mom1m,T3_zscore_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.654,-0.1688,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P1_long_cash_pro,sox_spy_ratio_mom_1m_pct,LB63,126,0.4777,-0.0588,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P1_long_cash_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.7268,-0.279,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_pro,sox_spy_ratio_mom_1m_pct,LB63,126,0.7357,-0.1449,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P2_signal_strength_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.654,-0.1688,True,pipeline
rs_mom1m,T3_zscore_neg_1.5,P3_long_short_counter,sox_spy_ratio_mom_1m_pct,LB63,126,0.595,-0.3126,True,pipeline
