signal,threshold,strategy,signal_column,lead_days,oos_sharpe,max_drawdown,n_trades,valid,lead_source
S3b_pctrank_1260d,T1_p95,P2,hy_ig_pctrank_1260d,21,0.4342,-0.210336,784,True,pipeline
S3b_pctrank_1260d,T1_p95,P3,hy_ig_pctrank_1260d,21,0.7892,-0.337173,29,True,pipeline
S3b_pctrank_1260d,T2_rp75,P1,hy_ig_pctrank_1260d,21,0.4706,-0.340401,126,True,pipeline
S3b_pctrank_1260d,T2_rp75,P2,hy_ig_pctrank_1260d,21,0.4342,-0.210336,784,True,pipeline
S3b_pctrank_1260d,T2_rp85,P1,hy_ig_pctrank_1260d,21,0.4136,-0.370024,166,True,pipeline
S3b_pctrank_1260d,T2_rp85,P2,hy_ig_pctrank_1260d,21,0.4342,-0.210336,784,True,pipeline
S3b_pctrank_1260d,T2_rp95,P1,hy_ig_pctrank_1260d,21,0.6063,-0.315116,135,True,pipeline
S3b_pctrank_1260d,T2_rp95,P2,hy_ig_pctrank_1260d,21,0.4342,-0.210336,784,True,pipeline
S3b_pctrank_1260d,T2_rp95,P3,hy_ig_pctrank_1260d,21,0.3087,-0.476088,135,True,pipeline
S3b_pctrank_1260d,T3_z1.5,P1,hy_ig_pctrank_1260d,21,0.6146,-0.337173,116,True,pipeline
S3b_pctrank_1260d,T3_z1.5,P2,hy_ig_pctrank_1260d,21,0.4342,-0.210336,784,True,pipeline
S3b_pctrank_1260d,T3_z1.5,P3,hy_ig_pctrank_1260d,21,0.2769,-0.4532,116,True,pipeline
S3b_pctrank_1260d,T3_z2.0,P1,hy_ig_pctrank_1260d,21,0.6001,-0.337173,75,True,pipeline
S3b_pctrank_1260d,T3_z2.0,P2,hy_ig_pctrank_1260d,21,0.4342,-0.210336,784,True,pipeline
S3b_pctrank_1260d,T3_z2.0,P3,hy_ig_pctrank_1260d,21,0.3527,-0.434879,75,True,pipeline
S3b_pctrank_1260d,T3_z2.5,P1,hy_ig_pctrank_1260d,21,0.7547,-0.337173,45,True,pipeline
S3b_pctrank_1260d,T3_z2.5,P2,hy_ig_pctrank_1260d,21,0.4342,-0.210336,784,True,pipeline
S3b_pctrank_1260d,T3_z2.5,P3,hy_ig_pctrank_1260d,21,0.6728,-0.337173,45,True,pipeline
S3b_pctrank_1260d,T1_p75,P1,hy_ig_pctrank_1260d,63,0.5786,-0.337173,77,True,pipeline
S3b_pctrank_1260d,T1_p75,P2,hy_ig_pctrank_1260d,63,0.7124,-0.193157,768,True,pipeline
S3b_pctrank_1260d,T1_p75,P3,hy_ig_pctrank_1260d,63,0.2041,-0.397887,77,True,pipeline
S3b_pctrank_1260d,T1_p85,P1,hy_ig_pctrank_1260d,63,0.7903,-0.337173,57,True,pipeline
S3b_pctrank_1260d,T1_p85,P2,hy_ig_pctrank_1260d,63,0.7124,-0.193157,768,True,pipeline
S3b_pctrank_1260d,T1_p85,P3,hy_ig_pctrank_1260d,63,0.6901,-0.337173,57,True,pipeline
S3b_pctrank_1260d,T1_p95,P1,hy_ig_pctrank_1260d,63,0.7728,-0.337173,27,True,pipeline
S3b_pctrank_1260d,T1_p95,P2,hy_ig_pctrank_1260d,63,0.7124,-0.193157,768,True,pipeline
S3b_pctrank_1260d,T1_p95,P3,hy_ig_pctrank_1260d,63,0.7267,-0.337173,27,True,pipeline
S3b_pctrank_1260d,T2_rp75,P1,hy_ig_pctrank_1260d,63,0.7187,-0.301437,119,True,pipeline
S3b_pctrank_1260d,T2_rp75,P2,hy_ig_pctrank_1260d,63,0.7124,-0.193157,768,True,pipeline
S3b_pctrank_1260d,T2_rp75,P3,hy_ig_pctrank_1260d,63,0.4325,-0.324248,119,True,pipeline
S3b_pctrank_1260d,T2_rp85,P1,hy_ig_pctrank_1260d,63,0.6899,-0.311159,159,True,pipeline
S3b_pctrank_1260d,T2_rp85,P2,hy_ig_pctrank_1260d,63,0.7124,-0.193157,768,True,pipeline
S3b_pctrank_1260d,T2_rp85,P3,hy_ig_pctrank_1260d,63,0.4409,-0.324248,159,True,pipeline
S3b_pctrank_1260d,T2_rp95,P1,hy_ig_pctrank_1260d,63,0.7573,-0.364686,131,True,pipeline
S3b_pctrank_1260d,T2_rp95,P2,hy_ig_pctrank_1260d,63,0.7124,-0.193157,768,True,pipeline
S3b_pctrank_1260d,T2_rp95,P3,hy_ig_pctrank_1260d,63,0.6361,-0.395105,131,True,pipeline
S3b_pctrank_1260d,T3_z1.5,P1,hy_ig_pctrank_1260d,63,0.6654,-0.337173,113,True,pipeline
S3b_pctrank_1260d,T3_z1.5,P2,hy_ig_pctrank_1260d,63,0.7124,-0.193157,768,True,pipeline
S3b_pctrank_1260d,T3_z1.5,P3,hy_ig_pctrank_1260d,63,0.4451,-0.388772,113,True,pipeline
S3b_pctrank_1260d,T3_z2.0,P1,hy_ig_pctrank_1260d,63,0.7416,-0.337173,69,True,pipeline
S3b_pctrank_1260d,T3_z2.0,P2,hy_ig_pctrank_1260d,63,0.7124,-0.193157,768,True,pipeline
S3b_pctrank_1260d,T3_z2.0,P3,hy_ig_pctrank_1260d,63,0.638,-0.337173,69,True,pipeline
S3b_pctrank_1260d,T3_z2.5,P1,hy_ig_pctrank_1260d,63,0.8196,-0.337173,45,True,pipeline
S3b_pctrank_1260d,T3_z2.5,P2,hy_ig_pctrank_1260d,63,0.7124,-0.193157,768,True,pipeline
S3b_pctrank_1260d,T3_z2.5,P3,hy_ig_pctrank_1260d,63,0.8055,-0.337173,45,True,pipeline
S3b_pctrank_1260d,T1_p75,P1,hy_ig_pctrank_1260d,126,0.5808,-0.337173,71,True,pipeline
S3b_pctrank_1260d,T1_p75,P2,hy_ig_pctrank_1260d,126,0.4661,-0.246958,752,True,pipeline
S3b_pctrank_1260d,T1_p75,P3,hy_ig_pctrank_1260d,126,0.2438,-0.405564,71,True,pipeline
S3b_pctrank_1260d,T1_p85,P1,hy_ig_pctrank_1260d,126,0.7817,-0.337173,55,True,pipeline
S3b_pctrank_1260d,T1_p85,P2,hy_ig_pctrank_1260d,126,0.4661,-0.246958,752,True,pipeline
S3b_pctrank_1260d,T1_p85,P3,hy_ig_pctrank_1260d,126,0.7013,-0.337173,55,True,pipeline
S3b_pctrank_1260d,T1_p95,P1,hy_ig_pctrank_1260d,126,0.7953,-0.337173,27,True,pipeline
S3b_pctrank_1260d,T1_p95,P2,hy_ig_pctrank_1260d,126,0.4661,-0.246958,752,True,pipeline
S3b_pctrank_1260d,T1_p95,P3,hy_ig_pctrank_1260d,126,0.7715,-0.337173,27,True,pipeline
S3b_pctrank_1260d,T2_rp75,P1,hy_ig_pctrank_1260d,126,0.3637,-0.28319,115,True,pipeline
S3b_pctrank_1260d,T2_rp75,P2,hy_ig_pctrank_1260d,126,0.4661,-0.246958,752,True,pipeline
S3b_pctrank_1260d,T2_rp85,P1,hy_ig_pctrank_1260d,126,0.685,-0.306905,151,True,pipeline
S3b_pctrank_1260d,T2_rp85,P2,hy_ig_pctrank_1260d,126,0.4661,-0.246958,752,True,pipeline
S3b_pctrank_1260d,T2_rp85,P3,hy_ig_pctrank_1260d,126,0.4353,-0.299297,151,True,pipeline
S3b_pctrank_1260d,T2_rp95,P1,hy_ig_pctrank_1260d,126,0.7879,-0.337173,131,True,pipeline
S3b_pctrank_1260d,T2_rp95,P2,hy_ig_pctrank_1260d,126,0.4661,-0.246958,752,True,pipeline
S3b_pctrank_1260d,T2_rp95,P3,hy_ig_pctrank_1260d,126,0.696,-0.339174,131,True,pipeline
S3b_pctrank_1260d,T3_z1.5,P1,hy_ig_pctrank_1260d,126,0.6785,-0.337173,109,True,pipeline
S3b_pctrank_1260d,T3_z1.5,P2,hy_ig_pctrank_1260d,126,0.4661,-0.246958,752,True,pipeline
S3b_pctrank_1260d,T3_z1.5,P3,hy_ig_pctrank_1260d,126,0.4719,-0.339174,109,True,pipeline
S3b_pctrank_1260d,T3_z2.0,P1,hy_ig_pctrank_1260d,126,0.852,-0.337173,69,True,pipeline
S3b_pctrank_1260d,T3_z2.0,P2,hy_ig_pctrank_1260d,126,0.4661,-0.246958,752,True,pipeline
S3b_pctrank_1260d,T3_z2.0,P3,hy_ig_pctrank_1260d,126,0.8587,-0.337173,69,True,pipeline
S3b_pctrank_1260d,T3_z2.5,P1,hy_ig_pctrank_1260d,126,0.8175,-0.337173,45,True,pipeline
S3b_pctrank_1260d,T3_z2.5,P2,hy_ig_pctrank_1260d,126,0.4661,-0.246958,752,True,pipeline
S3b_pctrank_1260d,T3_z2.5,P3,hy_ig_pctrank_1260d,126,0.8111,-0.337173,45,True,pipeline
S3b_pctrank_1260d,T1_p75,P1,hy_ig_pctrank_1260d,252,0.4302,-0.337173,81,True,pipeline
S3b_pctrank_1260d,T1_p75,P2,hy_ig_pctrank_1260d,252,0.4135,-0.216993,723,True,pipeline
S3b_pctrank_1260d,T1_p75,P3,hy_ig_pctrank_1260d,252,0.0035,-0.516174,81,True,pipeline
S3b_pctrank_1260d,T1_p85,P1,hy_ig_pctrank_1260d,252,0.8062,-0.337173,43,True,pipeline
S3b_pctrank_1260d,T1_p85,P2,hy_ig_pctrank_1260d,252,0.4135,-0.216993,723,True,pipeline
S3b_pctrank_1260d,T1_p85,P3,hy_ig_pctrank_1260d,252,0.7743,-0.337173,43,True,pipeline
S3b_pctrank_1260d,T1_p95,P1,hy_ig_pctrank_1260d,252,0.7878,-0.337173,31,True,pipeline
S3b_pctrank_1260d,T1_p95,P2,hy_ig_pctrank_1260d,252,0.4135,-0.216993,723,True,pipeline
S3b_pctrank_1260d,T1_p95,P3,hy_ig_pctrank_1260d,252,0.7598,-0.337173,31,True,pipeline
S3b_pctrank_1260d,T2_rp75,P1,hy_ig_pctrank_1260d,252,0.4927,-0.244964,100,True,pipeline
S3b_pctrank_1260d,T2_rp75,P2,hy_ig_pctrank_1260d,252,0.4135,-0.216993,723,True,pipeline
S3b_pctrank_1260d,T2_rp85,P1,hy_ig_pctrank_1260d,252,0.6835,-0.244964,146,True,pipeline
S3b_pctrank_1260d,T2_rp85,P2,hy_ig_pctrank_1260d,252,0.4135,-0.216993,723,True,pipeline
S3b_pctrank_1260d,T2_rp85,P3,hy_ig_pctrank_1260d,252,0.3742,-0.334669,146,True,pipeline
S3b_pctrank_1260d,T2_rp95,P1,hy_ig_pctrank_1260d,252,0.6421,-0.337173,131,True,pipeline
S3b_pctrank_1260d,T2_rp95,P2,hy_ig_pctrank_1260d,252,0.4135,-0.216993,723,True,pipeline
S3b_pctrank_1260d,T2_rp95,P3,hy_ig_pctrank_1260d,252,0.4407,-0.349149,131,True,pipeline
S3b_pctrank_1260d,T3_z1.5,P1,hy_ig_pctrank_1260d,252,0.7842,-0.244964,107,True,pipeline
S3b_pctrank_1260d,T3_z1.5,P2,hy_ig_pctrank_1260d,252,0.4135,-0.216993,723,True,pipeline
S3b_pctrank_1260d,T3_z1.5,P3,hy_ig_pctrank_1260d,252,0.5887,-0.244964,107,True,pipeline
S3b_pctrank_1260d,T3_z2.0,P1,hy_ig_pctrank_1260d,252,0.6887,-0.337173,69,True,pipeline
S3b_pctrank_1260d,T3_z2.0,P2,hy_ig_pctrank_1260d,252,0.4135,-0.216993,723,True,pipeline
S3b_pctrank_1260d,T3_z2.0,P3,hy_ig_pctrank_1260d,252,0.5451,-0.388157,69,True,pipeline
S3b_pctrank_1260d,T3_z2.5,P1,hy_ig_pctrank_1260d,252,0.7687,-0.337173,45,True,pipeline
S3b_pctrank_1260d,T3_z2.5,P2,hy_ig_pctrank_1260d,252,0.4135,-0.216993,723,True,pipeline
S3b_pctrank_1260d,T3_z2.5,P3,hy_ig_pctrank_1260d,252,0.7101,-0.352821,45,True,pipeline
S4a_roc_21d,T1_p75,P1,hy_ig_roc_21d,0,0.9559,-0.186426,393,True,pipeline
S4a_roc_21d,T1_p75,P2,hy_ig_roc_21d,0,1.1463,-0.182031,1541,True,pipeline
S4a_roc_21d,T1_p85,P1,hy_ig_roc_21d,0,0.8258,-0.281319,281,True,pipeline
S4a_roc_21d,T1_p85,P2,hy_ig_roc_21d,0,1.1463,-0.182031,1541,True,pipeline
S4a_roc_21d,T1_p85,P3,hy_ig_roc_21d,0,0.3772,-0.348374,281,True,pipeline
S4a_roc_21d,T1_p95,P1,hy_ig_roc_21d,0,0.9949,-0.228235,89,True,pipeline
S4a_roc_21d,T1_p95,P2,hy_ig_roc_21d,0,1.1463,-0.182031,1541,True,pipeline
S4a_roc_21d,T1_p95,P3,hy_ig_roc_21d,0,0.7409,-0.231114,89,True,pipeline
S4a_roc_21d,T2_rp75,P1,hy_ig_roc_21d,0,1.0352,-0.175273,385,True,pipeline
S4a_roc_21d,T2_rp75,P2,hy_ig_roc_21d,0,1.1463,-0.182031,1541,True,pipeline
S4a_roc_21d,T2_rp85,P1,hy_ig_roc_21d,0,0.7984,-0.240891,295,True,pipeline
S4a_roc_21d,T2_rp85,P2,hy_ig_roc_21d,0,1.1463,-0.182031,1541,True,pipeline
S4a_roc_21d,T2_rp85,P3,hy_ig_roc_21d,0,0.3198,-0.303531,295,True,pipeline
S4a_roc_21d,T2_rp95,P1,hy_ig_roc_21d,0,1.2325,-0.213366,123,True,pipeline
S4a_roc_21d,T2_rp95,P2,hy_ig_roc_21d,0,1.1463,-0.182031,1541,True,pipeline
S4a_roc_21d,T2_rp95,P3,hy_ig_roc_21d,0,1.0826,-0.204578,123,True,pipeline
S4a_roc_21d,T3_z1.5,P1,hy_ig_roc_21d,0,1.08,-0.243975,177,True,pipeline
S4a_roc_21d,T3_z1.5,P2,hy_ig_roc_21d,0,1.1463,-0.182031,1541,True,pipeline
S4a_roc_21d,T3_z1.5,P3,hy_ig_roc_21d,0,0.8222,-0.251882,177,True,pipeline
S4a_roc_21d,T3_z2.0,P1,hy_ig_roc_21d,0,1.2323,-0.210838,99,True,pipeline
S4a_roc_21d,T3_z2.0,P2,hy_ig_roc_21d,0,1.1463,-0.182031,1541,True,pipeline
S4a_roc_21d,T3_z2.0,P3,hy_ig_roc_21d,0,1.0912,-0.191331,99,True,pipeline
S4a_roc_21d,T3_z2.5,P1,hy_ig_roc_21d,0,0.9717,-0.231088,73,True,pipeline
S4a_roc_21d,T3_z2.5,P2,hy_ig_roc_21d,0,1.1463,-0.182031,1541,True,pipeline
S4a_roc_21d,T3_z2.5,P3,hy_ig_roc_21d,0,0.7443,-0.269098,73,True,pipeline
S4a_roc_21d,T1_p75,P1,hy_ig_roc_21d,1,0.8674,-0.192768,393,True,pipeline
S4a_roc_21d,T1_p75,P2,hy_ig_roc_21d,1,1.1111,-0.181382,1541,True,pipeline
S4a_roc_21d,T1_p85,P1,hy_ig_roc_21d,1,0.9563,-0.176986,281,True,pipeline
S4a_roc_21d,T1_p85,P2,hy_ig_roc_21d,1,1.1111,-0.181382,1541,True,pipeline
S4a_roc_21d,T1_p85,P3,hy_ig_roc_21d,1,0.5588,-0.216944,281,True,pipeline
S4a_roc_21d,T1_p95,P1,hy_ig_roc_21d,1,0.993,-0.248404,89,True,pipeline
S4a_roc_21d,T1_p95,P2,hy_ig_roc_21d,1,1.1111,-0.181382,1541,True,pipeline
S4a_roc_21d,T1_p95,P3,hy_ig_roc_21d,1,0.7491,-0.269618,89,True,pipeline
S4a_roc_21d,T2_rp75,P1,hy_ig_roc_21d,1,0.7509,-0.254735,385,True,pipeline
S4a_roc_21d,T2_rp75,P2,hy_ig_roc_21d,1,1.1111,-0.181382,1541,True,pipeline
S4a_roc_21d,T2_rp85,P1,hy_ig_roc_21d,1,0.8316,-0.277843,295,True,pipeline
S4a_roc_21d,T2_rp85,P2,hy_ig_roc_21d,1,1.1111,-0.181382,1541,True,pipeline
S4a_roc_21d,T2_rp85,P3,hy_ig_roc_21d,1,0.3627,-0.337014,295,True,pipeline
S4a_roc_21d,T2_rp95,P1,hy_ig_roc_21d,1,1.1429,-0.187304,123,True,pipeline
S4a_roc_21d,T2_rp95,P2,hy_ig_roc_21d,1,1.1111,-0.181382,1541,True,pipeline
S4a_roc_21d,T2_rp95,P3,hy_ig_roc_21d,1,0.9376,-0.207352,123,True,pipeline
S4a_roc_21d,T3_z1.5,P1,hy_ig_roc_21d,1,1.1118,-0.213181,177,True,pipeline
S4a_roc_21d,T3_z1.5,P2,hy_ig_roc_21d,1,1.1111,-0.181382,1541,True,pipeline
S4a_roc_21d,T3_z1.5,P3,hy_ig_roc_21d,1,0.875,-0.207352,177,True,pipeline
S4a_roc_21d,T3_z2.0,P1,hy_ig_roc_21d,1,1.1166,-0.228707,99,True,pipeline
S4a_roc_21d,T3_z2.0,P2,hy_ig_roc_21d,1,1.1111,-0.181382,1541,True,pipeline
S4a_roc_21d,T3_z2.0,P3,hy_ig_roc_21d,1,0.9281,-0.23351,99,True,pipeline
S4a_roc_21d,T3_z2.5,P1,hy_ig_roc_21d,1,0.9754,-0.276809,73,True,pipeline
S4a_roc_21d,T3_z2.5,P2,hy_ig_roc_21d,1,1.1111,-0.181382,1541,True,pipeline
S4a_roc_21d,T3_z2.5,P3,hy_ig_roc_21d,1,0.7664,-0.310767,73,True,pipeline
S4a_roc_21d,T1_p75,P1,hy_ig_roc_21d,5,0.9,-0.202116,391,True,pipeline
S4a_roc_21d,T1_p75,P2,hy_ig_roc_21d,5,1.117,-0.176096,1541,True,pipeline
S4a_roc_21d,T1_p85,P1,hy_ig_roc_21d,5,1.0434,-0.214419,281,True,pipeline
S4a_roc_21d,T1_p85,P2,hy_ig_roc_21d,5,1.117,-0.176096,1541,True,pipeline
S4a_roc_21d,T1_p85,P3,hy_ig_roc_21d,5,0.7322,-0.277288,281,True,pipeline
S4a_roc_21d,T1_p95,P1,hy_ig_roc_21d,5,0.8206,-0.28641,89,True,pipeline
S4a_roc_21d,T1_p95,P2,hy_ig_roc_21d,5,1.117,-0.176096,1541,True,pipeline
S4a_roc_21d,T1_p95,P3,hy_ig_roc_21d,5,0.5109,-0.339045,89,True,pipeline
S4a_roc_21d,T2_rp75,P1,hy_ig_roc_21d,5,0.8852,-0.225678,385,True,pipeline
S4a_roc_21d,T2_rp75,P2,hy_ig_roc_21d,5,1.117,-0.176096,1541,True,pipeline
S4a_roc_21d,T2_rp85,P1,hy_ig_roc_21d,5,0.9536,-0.283039,295,True,pipeline
S4a_roc_21d,T2_rp85,P2,hy_ig_roc_21d,5,1.117,-0.176096,1541,True,pipeline
S4a_roc_21d,T2_rp85,P3,hy_ig_roc_21d,5,0.5701,-0.347522,295,True,pipeline
S4a_roc_21d,T2_rp95,P1,hy_ig_roc_21d,5,0.9176,-0.243679,123,True,pipeline
S4a_roc_21d,T2_rp95,P2,hy_ig_roc_21d,5,1.117,-0.176096,1541,True,pipeline
S4a_roc_21d,T2_rp95,P3,hy_ig_roc_21d,5,0.6332,-0.261811,123,True,pipeline
S4a_roc_21d,T3_z1.5,P1,hy_ig_roc_21d,5,1.056,-0.206619,177,True,pipeline
S4a_roc_21d,T3_z1.5,P2,hy_ig_roc_21d,5,1.117,-0.176096,1541,True,pipeline
S4a_roc_21d,T3_z1.5,P3,hy_ig_roc_21d,5,0.8152,-0.261811,177,True,pipeline
S4a_roc_21d,T3_z2.0,P1,hy_ig_roc_21d,5,0.9627,-0.232172,99,True,pipeline
S4a_roc_21d,T3_z2.0,P2,hy_ig_roc_21d,5,1.117,-0.176096,1541,True,pipeline
S4a_roc_21d,T3_z2.0,P3,hy_ig_roc_21d,5,0.7282,-0.224242,99,True,pipeline
S4a_roc_21d,T3_z2.5,P1,hy_ig_roc_21d,5,0.755,-0.28282,73,True,pipeline
S4a_roc_21d,T3_z2.5,P2,hy_ig_roc_21d,5,1.117,-0.176096,1541,True,pipeline
S4a_roc_21d,T3_z2.5,P3,hy_ig_roc_21d,5,0.4674,-0.334328,73,True,pipeline
S4a_roc_21d,T1_p75,P1,hy_ig_roc_21d,21,0.5436,-0.305682,390,True,pipeline
S4a_roc_21d,T1_p75,P2,hy_ig_roc_21d,21,0.8521,-0.198737,1537,True,pipeline
S4a_roc_21d,T1_p85,P1,hy_ig_roc_21d,21,0.5327,-0.370024,281,True,pipeline
S4a_roc_21d,T1_p85,P2,hy_ig_roc_21d,21,0.8521,-0.198737,1537,True,pipeline
S4a_roc_21d,T1_p85,P3,hy_ig_roc_21d,21,0.1077,-0.443977,281,True,pipeline
S4a_roc_21d,T1_p95,P1,hy_ig_roc_21d,21,0.6416,-0.337173,87,True,pipeline
S4a_roc_21d,T1_p95,P2,hy_ig_roc_21d,21,0.8521,-0.198737,1537,True,pipeline
S4a_roc_21d,T1_p95,P3,hy_ig_roc_21d,21,0.3649,-0.381458,87,True,pipeline
S4a_roc_21d,T2_rp75,P1,hy_ig_roc_21d,21,0.4952,-0.338427,380,True,pipeline
S4a_roc_21d,T2_rp75,P2,hy_ig_roc_21d,21,0.8521,-0.198737,1537,True,pipeline
S4a_roc_21d,T2_rp85,P1,hy_ig_roc_21d,21,0.4303,-0.370024,293,True,pipeline
S4a_roc_21d,T2_rp85,P2,hy_ig_roc_21d,21,0.8521,-0.198737,1537,True,pipeline
S4a_roc_21d,T2_rp95,P1,hy_ig_roc_21d,21,0.6114,-0.337173,123,True,pipeline
S4a_roc_21d,T2_rp95,P2,hy_ig_roc_21d,21,0.8521,-0.198737,1537,True,pipeline
S4a_roc_21d,T2_rp95,P3,hy_ig_roc_21d,21,0.3051,-0.402222,123,True,pipeline
S4a_roc_21d,T3_z1.5,P1,hy_ig_roc_21d,21,0.7214,-0.334726,177,True,pipeline
S4a_roc_21d,T3_z1.5,P2,hy_ig_roc_21d,21,0.8521,-0.198737,1537,True,pipeline
S4a_roc_21d,T3_z1.5,P3,hy_ig_roc_21d,21,0.4979,-0.353735,177,True,pipeline
S4a_roc_21d,T3_z2.0,P1,hy_ig_roc_21d,21,0.7258,-0.337173,99,True,pipeline
S4a_roc_21d,T3_z2.0,P2,hy_ig_roc_21d,21,0.8521,-0.198737,1537,True,pipeline
S4a_roc_21d,T3_z2.0,P3,hy_ig_roc_21d,21,0.5239,-0.337173,99,True,pipeline
S4a_roc_21d,T3_z2.5,P1,hy_ig_roc_21d,21,0.6857,-0.337173,73,True,pipeline
S4a_roc_21d,T3_z2.5,P2,hy_ig_roc_21d,21,0.8521,-0.198737,1537,True,pipeline
S4a_roc_21d,T3_z2.5,P3,hy_ig_roc_21d,21,0.4649,-0.349368,73,True,pipeline
S4a_roc_21d,T1_p75,P1,hy_ig_roc_21d,63,0.7754,-0.333316,379,True,pipeline
S4a_roc_21d,T1_p75,P2,hy_ig_roc_21d,63,0.7963,-0.255249,1531,True,pipeline
S4a_roc_21d,T1_p85,P1,hy_ig_roc_21d,63,0.7525,-0.337173,279,True,pipeline
S4a_roc_21d,T1_p85,P2,hy_ig_roc_21d,63,0.7963,-0.255249,1531,True,pipeline
S4a_roc_21d,T1_p85,P3,hy_ig_roc_21d,63,0.593,-0.337173,279,True,pipeline
S4a_roc_21d,T1_p95,P1,hy_ig_roc_21d,63,0.7779,-0.337173,89,True,pipeline
S4a_roc_21d,T1_p95,P2,hy_ig_roc_21d,63,0.7963,-0.255249,1531,True,pipeline
S4a_roc_21d,T1_p95,P3,hy_ig_roc_21d,63,0.6997,-0.337173,89,True,pipeline
S4a_roc_21d,T2_rp75,P1,hy_ig_roc_21d,63,0.8923,-0.314436,371,True,pipeline
S4a_roc_21d,T2_rp75,P2,hy_ig_roc_21d,63,0.7963,-0.255249,1531,True,pipeline
S4a_roc_21d,T2_rp85,P1,hy_ig_roc_21d,63,0.9238,-0.337173,281,True,pipeline
S4a_roc_21d,T2_rp85,P2,hy_ig_roc_21d,63,0.7963,-0.255249,1531,True,pipeline
S4a_roc_21d,T2_rp85,P3,hy_ig_roc_21d,63,0.8845,-0.337173,281,True,pipeline
S4a_roc_21d,T2_rp95,P1,hy_ig_roc_21d,63,0.7667,-0.337173,123,True,pipeline
S4a_roc_21d,T2_rp95,P2,hy_ig_roc_21d,63,0.7963,-0.255249,1531,True,pipeline
S4a_roc_21d,T2_rp95,P3,hy_ig_roc_21d,63,0.6683,-0.337173,123,True,pipeline
S4a_roc_21d,T3_z1.5,P1,hy_ig_roc_21d,63,0.7322,-0.337173,177,True,pipeline
S4a_roc_21d,T3_z1.5,P2,hy_ig_roc_21d,63,0.7963,-0.255249,1531,True,pipeline
S4a_roc_21d,T3_z1.5,P3,hy_ig_roc_21d,63,0.603,-0.337173,177,True,pipeline
S4a_roc_21d,T3_z2.0,P1,hy_ig_roc_21d,63,0.7732,-0.337173,99,True,pipeline
S4a_roc_21d,T3_z2.0,P2,hy_ig_roc_21d,63,0.7963,-0.255249,1531,True,pipeline
S4a_roc_21d,T3_z2.0,P3,hy_ig_roc_21d,63,0.6932,-0.337173,99,True,pipeline
S4a_roc_21d,T3_z2.5,P1,hy_ig_roc_21d,63,0.7772,-0.337173,73,True,pipeline
S4a_roc_21d,T3_z2.5,P2,hy_ig_roc_21d,63,0.7963,-0.255249,1531,True,pipeline
S4a_roc_21d,T3_z2.5,P3,hy_ig_roc_21d,63,0.7074,-0.337173,73,True,pipeline
S4a_roc_21d,T1_p75,P1,hy_ig_roc_21d,126,0.4417,-0.35301,371,True,pipeline
S4a_roc_21d,T1_p75,P2,hy_ig_roc_21d,126,0.6275,-0.26956,1522,True,pipeline
S4a_roc_21d,T1_p85,P1,hy_ig_roc_21d,126,0.5961,-0.337173,275,True,pipeline
S4a_roc_21d,T1_p85,P2,hy_ig_roc_21d,126,0.6275,-0.26956,1522,True,pipeline
S4a_roc_21d,T1_p85,P3,hy_ig_roc_21d,126,0.3037,-0.45649,275,True,pipeline
S4a_roc_21d,T1_p95,P1,hy_ig_roc_21d,126,0.7588,-0.337173,89,True,pipeline
S4a_roc_21d,T1_p95,P2,hy_ig_roc_21d,126,0.6275,-0.26956,1522,True,pipeline
S4a_roc_21d,T1_p95,P3,hy_ig_roc_21d,126,0.6656,-0.337173,89,True,pipeline
S4a_roc_21d,T2_rp75,P1,hy_ig_roc_21d,126,0.5236,-0.340509,367,True,pipeline
S4a_roc_21d,T2_rp75,P2,hy_ig_roc_21d,126,0.6275,-0.26956,1522,True,pipeline
S4a_roc_21d,T2_rp85,P1,hy_ig_roc_21d,126,0.6105,-0.337173,275,True,pipeline
S4a_roc_21d,T2_rp85,P2,hy_ig_roc_21d,126,0.6275,-0.26956,1522,True,pipeline
S4a_roc_21d,T2_rp85,P3,hy_ig_roc_21d,126,0.3246,-0.459987,275,True,pipeline
S4a_roc_21d,T2_rp95,P1,hy_ig_roc_21d,126,0.7335,-0.337173,123,True,pipeline
S4a_roc_21d,T2_rp95,P2,hy_ig_roc_21d,126,0.6275,-0.26956,1522,True,pipeline
S4a_roc_21d,T2_rp95,P3,hy_ig_roc_21d,126,0.6108,-0.356568,123,True,pipeline
S4a_roc_21d,T3_z1.5,P1,hy_ig_roc_21d,126,0.6999,-0.337173,177,True,pipeline
S4a_roc_21d,T3_z1.5,P2,hy_ig_roc_21d,126,0.6275,-0.26956,1522,True,pipeline
S4a_roc_21d,T3_z1.5,P3,hy_ig_roc_21d,126,0.5449,-0.337173,177,True,pipeline
S4a_roc_21d,T3_z2.0,P1,hy_ig_roc_21d,126,0.7796,-0.337173,99,True,pipeline
S4a_roc_21d,T3_z2.0,P2,hy_ig_roc_21d,126,0.6275,-0.26956,1522,True,pipeline
S4a_roc_21d,T3_z2.0,P3,hy_ig_roc_21d,126,0.7057,-0.337173,99,True,pipeline
S4a_roc_21d,T3_z2.5,P1,hy_ig_roc_21d,126,0.7895,-0.337173,73,True,pipeline
S4a_roc_21d,T3_z2.5,P2,hy_ig_roc_21d,126,0.6275,-0.26956,1522,True,pipeline
S4a_roc_21d,T3_z2.5,P3,hy_ig_roc_21d,126,0.73,-0.337173,73,True,pipeline
