signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
S1_level,T2_roll_p75,P1_long_cash,LB_NA,indpro,5,0.4601,True,pipeline
S1_level,T2_roll_p75,P2_signal_strength,LB_NA,indpro,5,0.8183,True,pipeline
S1_level,T2_roll_p75,P3_long_short,LB_NA,indpro,5,-0.5101,False,pipeline
S1_level,T3_zscore_1.0,P1_long_cash,LB_NA,indpro,5,0.1184,True,pipeline
S1_level,T3_zscore_1.0,P2_signal_strength,LB_NA,indpro,5,0.8183,True,pipeline
S1_level,T3_zscore_1.0,P3_long_short,LB_NA,indpro,5,-0.8039,False,pipeline
S1_level,T3_zscore_neg_1.0,P1_long_cash,LB_NA,indpro,5,0.4529,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength,LB_NA,indpro,5,0.8183,True,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short,LB_NA,indpro,5,-0.6214,False,pipeline
S1_level,T3_zscore_1.5,P1_long_cash,LB_NA,indpro,5,0.0402,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength,LB_NA,indpro,5,0.8183,True,pipeline
S1_level,T3_zscore_1.5,P3_long_short,LB_NA,indpro,5,-0.8673,False,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash,LB_NA,indpro,5,0.2384,True,pipeline
S1_level,T3_zscore_neg_1.5,P2_signal_strength,LB_NA,indpro,5,0.8183,True,pipeline
S1_level,T3_zscore_neg_1.5,P3_long_short,LB_NA,indpro,5,-0.7662,False,pipeline
S1_level,T3_zscore_2.0,P1_long_cash,LB_NA,indpro,5,0.0,False,pipeline
S1_level,T3_zscore_2.0,P2_signal_strength,LB_NA,indpro,5,0.8183,True,pipeline
S1_level,T3_zscore_2.0,P3_long_short,LB_NA,indpro,5,-0.8998,False,pipeline
S1_level,T3_zscore_neg_2.0,P1_long_cash,LB_NA,indpro,5,0.3636,True,pipeline
S1_level,T3_zscore_neg_2.0,P2_signal_strength,LB_NA,indpro,5,0.8183,True,pipeline
S1_level,T3_zscore_neg_2.0,P3_long_short,LB_NA,indpro,5,-0.7073,False,pipeline
S1_level,T1_fixed_p25,P1_long_cash,LB_NA,indpro,6,0.8998,True,pipeline
S1_level,T1_fixed_p25,P2_signal_strength,LB_NA,indpro,6,0.8464,True,pipeline
S1_level,T1_fixed_p25,P3_long_short,LB_NA,indpro,6,0.8998,True,pipeline
S1_level,T1_fixed_p50,P1_long_cash,LB_NA,indpro,6,0.8078,True,pipeline
S1_level,T1_fixed_p50,P2_signal_strength,LB_NA,indpro,6,0.8464,True,pipeline
S1_level,T1_fixed_p50,P3_long_short,LB_NA,indpro,6,0.6684,True,pipeline
S1_level,T1_fixed_p75,P1_long_cash,LB_NA,indpro,6,0.7649,True,pipeline
S1_level,T1_fixed_p75,P2_signal_strength,LB_NA,indpro,6,0.8464,True,pipeline
S1_level,T1_fixed_p75,P3_long_short,LB_NA,indpro,6,0.5554,True,pipeline
S1_level,T2_roll_p25,P1_long_cash,LB_NA,indpro,6,0.6966,True,pipeline
S1_level,T2_roll_p25,P2_signal_strength,LB_NA,indpro,6,0.8464,True,pipeline
S1_level,T2_roll_p25,P3_long_short,LB_NA,indpro,6,0.4122,True,pipeline
S1_level,T2_roll_p50,P1_long_cash,LB_NA,indpro,6,0.445,True,pipeline
S1_level,T2_roll_p50,P2_signal_strength,LB_NA,indpro,6,0.8464,True,pipeline
S1_level,T2_roll_p50,P3_long_short,LB_NA,indpro,6,-0.2279,False,pipeline
S1_level,T2_roll_p75,P1_long_cash,LB_NA,indpro,6,0.3485,True,pipeline
S1_level,T2_roll_p75,P2_signal_strength,LB_NA,indpro,6,0.8464,True,pipeline
S1_level,T2_roll_p75,P3_long_short,LB_NA,indpro,6,-0.6042,False,pipeline
S1_level,T3_zscore_1.0,P1_long_cash,LB_NA,indpro,6,0.0731,True,pipeline
S1_level,T3_zscore_1.0,P2_signal_strength,LB_NA,indpro,6,0.8464,True,pipeline
S1_level,T3_zscore_1.0,P3_long_short,LB_NA,indpro,6,-0.8401,False,pipeline
S1_level,T3_zscore_neg_1.0,P1_long_cash,LB_NA,indpro,6,0.4577,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength,LB_NA,indpro,6,0.8464,True,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short,LB_NA,indpro,6,-0.5998,False,pipeline
S1_level,T3_zscore_1.5,P1_long_cash,LB_NA,indpro,6,0.5457,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength,LB_NA,indpro,6,0.8464,True,pipeline
S1_level,T3_zscore_1.5,P3_long_short,LB_NA,indpro,6,-0.5681,False,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash,LB_NA,indpro,6,0.3314,True,pipeline
S1_level,T3_zscore_neg_1.5,P2_signal_strength,LB_NA,indpro,6,0.8464,True,pipeline
S1_level,T3_zscore_neg_1.5,P3_long_short,LB_NA,indpro,6,-0.7233,False,pipeline
S1_level,T3_zscore_2.0,P1_long_cash,LB_NA,indpro,6,0.0,False,pipeline
S1_level,T3_zscore_2.0,P2_signal_strength,LB_NA,indpro,6,0.8464,True,pipeline
S1_level,T3_zscore_2.0,P3_long_short,LB_NA,indpro,6,-0.8998,False,pipeline
S1_level,T3_zscore_neg_2.0,P1_long_cash,LB_NA,indpro,6,0.4165,True,pipeline
S1_level,T3_zscore_neg_2.0,P2_signal_strength,LB_NA,indpro,6,0.8464,True,pipeline
S1_level,T3_zscore_neg_2.0,P3_long_short,LB_NA,indpro,6,-0.6843,False,pipeline
S1_level,T1_fixed_p25,P1_long_cash,LB_NA,indpro,7,0.8998,True,pipeline
S1_level,T1_fixed_p25,P2_signal_strength,LB_NA,indpro,7,0.8065,True,pipeline
S1_level,T1_fixed_p25,P3_long_short,LB_NA,indpro,7,0.8998,True,pipeline
S1_level,T1_fixed_p50,P1_long_cash,LB_NA,indpro,7,0.8811,True,pipeline
S1_level,T1_fixed_p50,P2_signal_strength,LB_NA,indpro,7,0.8065,True,pipeline
S1_level,T1_fixed_p50,P3_long_short,LB_NA,indpro,7,0.8564,True,pipeline
S1_level,T1_fixed_p75,P1_long_cash,LB_NA,indpro,7,0.6327,True,pipeline
S1_level,T1_fixed_p75,P2_signal_strength,LB_NA,indpro,7,0.8065,True,pipeline
S1_level,T1_fixed_p75,P3_long_short,LB_NA,indpro,7,0.3052,True,pipeline
